name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Amma Sachi,JPN,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Chernikov Mikhail,RUS,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Desgranges Romain,FRA,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Kim Jabee,KOR,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Lechner Mario,AUT,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Matsushima Akito,JPN,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Min Hyunbin,KOR,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Nitta Tatsumi,JPN,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
Romain Manuel,FRA,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Qualification,2011-09-07,/api/v1/category_rounds/1746/results,/api/v1/events/682/result/1,Top,Top
