name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Fischhuber Kilian,AUT,1,5t7 5b6,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,1,1,1,1,3,2,1,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Sanchez González Ignacio,ESP,1,5t7 5b6,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,1,1,1,1,2,1,2,2,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,1,5t6 5b6,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,2,2,1,1,1,1,1,1,1,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,2,4t6 5b5,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,1,1,1,1,X,1,3,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,3,4t6 5b7,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,3,3,1,1,1,1,1,1,X,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,3,5t11 5b10,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,3,3,3,3,2,1,2,2,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Conrad Mathias,GER,4,5t13 5b12,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,2,1,3,3,1,1,6,6,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,4,4t10 5b11,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,5,5,1,1,1,1,3,3,X,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Baumann Jonas,GER,5,4t4 5b5,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,1,1,1,1,X,1,1,1,1,1,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
Caleyron Thomas,FRA,5,3t5 5b9,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Qualification,2011-06-25,/api/v1/category_rounds/1676/results,/api/v1/events/672/result/3,3,3,X,1,1,1,1,1,X,3,2011-06-25_Barcelona_Boulder_Men_Qualification.csv
