name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Markovic Mina,SLO,1,Top,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,Top,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,1,Top,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,Top,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Kim Jain,KOR,1,Top,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,Top,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,1,Top,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,Top,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,1,Top,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,Top,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,6,41+,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,41+,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Han Seuran,KOR,7,41-,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,41-,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,8,40,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,40,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Brumagne Mathilde,BEL,8,40,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,40,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,10,40-,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,40-,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Ciavaldini Caroline,FRA,11,38-,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,38-,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,11,38-,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,38-,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Sa Sol,KOR,13,35,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,35,2011-10-20_Amman_Lead_Women_Semi-Final.csv
Chereshneva Yana,RUS,14,15-,IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Semi-Final,2011-10-20,/api/v1/category_rounds/1764/results,/api/v1/events/685/result/5,15-,2011-10-20_Amman_Lead_Women_Semi-Final.csv
