name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Krampl Mia,SLO,16,14.73,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,30+,33+
Adamovska Eliska,CZE,17,16.36,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,31+,26+
Ito Futaba,JPN,18,19.62,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,25,33+
Fiser Julia,AUT,19,21.24,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,29,30+
Hily Manon,FRA,20,21.63,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,29+,27+
Condie Kyra,USA,21,22.1,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,30+,26+
Hammelmüller Eva Maria,AUT,22,23.14,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,30,26+
Romain Salomé,FRA,23,24.0,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,28,27+
Ghisolfi Claudia,ITA,24,24.74,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,26+,27+
Tesio Giorgia,ITA,25,25.79,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,32+
Slemensek Tjasa,SLO,26,26.06,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,21,33+
Madere Maya,USA,27,26.86,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,29+,26
KAKIZAKI Miu,JPN,28,28.98,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,27+
van der Meer Lynn,NED,29,29.52,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,30+
Kipriianova Ekaterina,RUS,30,31.0,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,24,26+
Hafsaas Tina Johnsen,NOR,31,31.94,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,27+
Arthaud Nina,FRA,32,32.3,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,29+,22
Franken Ariane,AUT,33,33.2,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,26+
Watillon Lucie,BEL,33,33.2,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,26+
Zaikina Anna,RUS,33,33.2,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,26+
Hulliger Michelle,SUI,36,34.19,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,25,24+
Atkins Käthe,GER,37,36.0,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,24,24+
Klingler Petra,SUI,38,36.94,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,26+,22
Flohé Luisa,GER,39,38.48,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,21+,26+
Dreamer Maya,ISR,40,40.19,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,25
Duffy Julia,USA,41,42.74,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20,26+
Warenski Emilia,AUT,42,43.91,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,24+,12+
Rauth Jana,AUT,43,45.06,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,21
Wienand Roxana,GER,44,45.6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19,26+
Kremer Valeri,ISR,45,45.63,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,22+
Schubert Hannah,AUT,45,45.63,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,22+
Kerem Ayala,ISR,47,47.68,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,24+
Martínez Almendros Iziar,ESP,47,47.68,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,24+
Smetanova Michaela,CZE,47,47.68,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,22
Torres Illamola Aida,ESP,47,47.68,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,24+
Øvre-Eide Sunniva,NOR,51,48.24,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,23+,12+
Aguado Valentina,ARG,52,50.92,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19+,24+
Kuzmenko Irina,RUS,52,50.92,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19+,24+
Stöckl Annika,AUT,52,50.92,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19+,24+
Magalhaes de Castro  Bianca,BRA,55,51.2,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,22+
Baraka Elza Elizabete,LAT,56,53.16,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,12+
Kindlihagen Ingrid,NOR,56,53.16,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,22+,12+
Contreras Alejandra,CHI,58,54.98,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,21+
Yohai Naama,ISR,58,54.98,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,21+
Mellado Quinteros Ignacia,CHI,60,56.79,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,21,12+
Loikas Laura,FIN,61,56.87,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19,22+
Širůčková Tereza,CZE,62,58.98,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,15+,22+
Choong Katherine,SUI,63,59.42,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19,22
Demmel Martina,GER,64,59.65,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,12+
Kalucka Aleksandra,POL,65,62.4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19,20
Amann Katrin,SWE,66,62.92,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,20+,12
Janecka Bianka,POL,67,63.69,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19+,12+
Monsech Gasca Rut,ESP,67,63.69,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19+,12+
Sepulveda Elizabeth,PUR,69,66.25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,19,12+
Lemvik Edel,NOR,70,67.74,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,18+,12+
Michalkova Vanda,SVK,71,68.23,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,17,12+
Gullberg Alexandra,SWE,72,69.2,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,14+,12+
KALLIA Evdoxia - Aikaterini,GRE,73,69.91,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,12+,12+
Teriochina Anastasija,LTU,74,70.62,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,12,12+
Matelsone Arta,LAT,75,74.25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Qualification,2021-06-23,/api/v1/category_rounds/6181/results,/api/v1/events/1193/result/5,12+,11
