name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Rojas Andrea,ECU,11,8.11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.119,DNF,2021-09-16_Moscow_Speed_Women_Qualification.csv
Colli Beatrice,ITA,12,8.12,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.321,8.127,2021-09-16_Moscow_Speed_Women_Qualification.csv
Kalucka Aleksandra,POL,13,8.17,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.179,10.05,2021-09-16_Moscow_Speed_Women_Qualification.csv
Lavrykova Yelyzaveta,UKR,14,8.22,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.228,9.701,2021-09-16_Moscow_Speed_Women_Qualification.csv
Ritter Franziska,GER,15,8.23,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,9.05,8.23,2021-09-16_Moscow_Speed_Women_Qualification.csv
Stöckler Laura,AUT,16,8.32,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.348,8.322,2021-09-16_Moscow_Speed_Women_Qualification.csv
Elmer Alexandra,AUT,17,8.33,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.453,8.334,2021-09-16_Moscow_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,18,8.41,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.41,8.568,2021-09-16_Moscow_Speed_Women_Qualification.csv
KULAGINA Polina,CFR,19,8.58,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,9.499,8.581,2021-09-16_Moscow_Speed_Women_Qualification.csv
Kolkotina Tetiana,UKR,20,8.59,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,DNF,8.596,2021-09-16_Moscow_Speed_Women_Qualification.csv
Laborda Sagaste María,ESP,21,8.74,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,8.745,DNF,2021-09-16_Moscow_Speed_Women_Qualification.csv
Marlenova Assel,KAZ,22,8.78,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.697,8.789,2021-09-16_Moscow_Speed_Women_Qualification.csv
Krampl Mia,SLO,23,9.60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.618,9.603,2021-09-16_Moscow_Speed_Women_Qualification.csv
Pilz Jessica,AUT,24,9.81,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,9.816,9.823,2021-09-16_Moscow_Speed_Women_Qualification.csv
Darabian Mahya,IRI,25,9.86,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,DNF,9.866,2021-09-16_Moscow_Speed_Women_Qualification.csv
Raksachat Pratthana,THA,26,10.19,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.199,10.645,2021-09-16_Moscow_Speed_Women_Qualification.csv
Rekabi Elnaz,IRI,27,10.35,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.354,10.526,2021-09-16_Moscow_Speed_Women_Qualification.csv
Zakharova Margaryta,UKR,28,10.46,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,11.005,10.465,2021-09-16_Moscow_Speed_Women_Qualification.csv
Crowley Grace,AUS,29,10.76,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,11.041,10.761,2021-09-16_Moscow_Speed_Women_Qualification.csv
Wienand Roxana,GER,30,10.88,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.886,11.424,2021-09-16_Moscow_Speed_Women_Qualification.csv
OSPAN TANZILA,KAZ,31,10.90,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,10.909,10.943,2021-09-16_Moscow_Speed_Women_Qualification.csv
PONOMARYOVA ALINA,KAZ,32,10.97,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,11.521,10.972,2021-09-16_Moscow_Speed_Women_Qualification.csv
Meul Hannah,GER,33,11.01,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,11.01,11.309,2021-09-16_Moscow_Speed_Women_Qualification.csv
Chintasak Thita,THA,34,11.36,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,11.38,11.369,2021-09-16_Moscow_Speed_Women_Qualification.csv
Potapova Nika,UKR,35,11.60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,DNF,11.608,2021-09-16_Moscow_Speed_Women_Qualification.csv
Kazbekova Ievgeniia,UKR,36,13.78,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,13.781,,2021-09-16_Moscow_Speed_Women_Qualification.csv
Gifford Isabel,USA,37,20.98,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Qualification,2021-09-16,/api/v1/category_rounds/6143/results,/api/v1/events/1185/result/6,20.985,DNF,2021-09-16_Moscow_Speed_Women_Qualification.csv
