name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Kalucka Natalia,POL,1,7.18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.444,True,7.155,True,7.077,True,7.188,,
Kaplina Iuliia,CFR,2,8.94,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.318,True,7.604,True,7.093,False,8.949,,
Miroslaw Aleksandra,POL,3,7.00,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.371,True,7.109,False,FALL,,,True,7.004
Barashchuk Ekaterina,CFR,4,8.47,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.582,True,7.615,False,8.891,,,False,8.47
Ivanova Elizaveta,CFR,5,7.30,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.69,False,7.308,,,,,,
Viglione Capucine,FRA,6,7.55,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.675,False,7.556,,,,,,
Hunt Emma,USA,7,9.41,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,9.291,False,9.414,,,,,,
Brozek Anna,POL,8,FALL,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,True,7.73,False,FALL,,,,,,
Chudziak Patrycja,POL,9,7.72,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,7.724,,,,,,,,
Kalucka Aleksandra,POL,10,7.87,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,7.872,,,,,,,,
Ritter Franziska,GER,11,8.06,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,8.063,,,,,,,,
Colli Beatrice,ITA,12,8.13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,8.132,,,,,,,,
Rojas Andrea,ECU,13,8.16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,8.167,,,,,,,,
Krasavina Mariia,CFR,14,8.17,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,8.174,,,,,,,,
Stöckler Laura,AUT,15,12.37,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,12.377,,,,,,,,
Lavrykova Yelyzaveta,UKR,16,FALL,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Speed,Women,Final,2021-09-16,/api/v1/category_rounds/6772/results,/api/v1/events/1185/result/6,False,FALL,,,,,,,,
