name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
NARASAKI Tomoa,JPN,1,4T4z 7 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,1,2,1,1,1,2,1
BAILEY Sean,USA,2,4T4z 13 12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,1,3,3,2,2,6,6
GALLA Zach,USA,3,3T4z 3 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,1,1,1,1,X,6
OGATA Yoshiyuki,JPN,4,3T4z 4 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,2,1,1,1,X,1
FUJII Kokoro,JPN,5,3T4z 7 7,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,4,1,1,5,1
MILNE Maximillian,GBR,6,3T4z 9 13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,2,3,3,4,4,X,4
CORNU Manuel,FRA,7,3T4z 9 15,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,1,X,11,1,1,6,2
WATERHOUSE Alex,GBR,8,2T4z 2 12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,7,1,1,X,3
SCHALCK Mejdi,FRA,9,2T4z 3 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,X,3,2,1,1,1,X,4
COLEMAN Nathaniel,USA,10,2T4z 3 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,3,2,2,X,3
RUBTSOV Aleksey,RUS,11,2T4z 3 10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,6,2,2,X,1
LORENZI Simon,BEL,12,2T4z 3 11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,6,2,1,X,3
AMAGASA Sohta,JPN,13,2T4z 4 6,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,1,X,2,2,1,X,2
MEGOS Alexander,GER,14,2T4z 4 9,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,2,2,X,3,2,2,X,2
UZNIK Nicolai,AUT,15,2T4z 7 11,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,X,2,3,3,4,4,X,2
PEHARC Anze,SLO,16,2T3z 2 4,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,X,1,1,X,2
COLLIN Nicolas,BEL,17,2T3z 5 6,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,X,4,3,X,2
SUGIMOTO Rei,JPN,18,1T4z 1 10,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,1,1,X,2,X,4,X,3
MCCOLL Sean,CAN,19,1T4z 3 16,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,3,1,X,5,X,7,X,3
FLOHÉ Yannick,GER,20,1T4z 3 17,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Boulder,Men,Semi-Final,2021-05-28,/api/v1/category_rounds/6500/results,/api/v1/events/1192/result/3,3,2,X,7,X,4,X,4
