name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Garnbret Janja,SLO,1,42+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,42+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Rogora Laura,ITA,2,42,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,42,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Raboutou Brooke,USA,3,36.5+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,36.5+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Rakovec Lucka,SLO,4,36.5+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,36.5+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Lukan Vita,SLO,5,35+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,35+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Meshkova Viktoriia,RUS,6,35,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,35,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,7,32+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,32+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Nonaka Miho,JPN,8,32,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,32,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Ito Futaba,JPN,9,31+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,31+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Chanourdie Julia,FRA,10,30+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,30+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Krampl Mia,SLO,11,30+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,30+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
Adamovska Eliska,CZE,12,30+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Women,Semi-Final,2021-06-23,/api/v1/category_rounds/6595/results,/api/v1/events/1193/result/5,30+,2021-06-23_Innsbruck_Lead_Women_Semi-Final.csv
