name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Lehmann Sascha,SUI,1.0,3.71,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,TOP,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Skofic Domen,SLO,1.0,3.71,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,TOP,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,3.0,5.74,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,38,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,3.0,5.74,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,38,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,5.0,7.6,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Posch Mathias,AUT,6.0,8.22,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25+,TOP,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
MURASHITA Zento,JPN,7.0,9.08,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,36+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Bailey Sean,USA,8.0,9.53,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,36,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Halenke Sebastian,GER,9.0,9.8,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29+,38,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Bergant Martin,SLO,10.0,10.49,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,35,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Preskar Milan,SLO,10.0,10.49,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,35,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Potocar Luka,SLO,12.0,10.95,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,18+,TOP,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Flohé Yannick,GER,13.0,11.46,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,30,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Ridal William,GBR,14.0,12.07,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,TOP,32+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Stranik Martin,CZE,15.0,12.41,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,31+,37,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,16.0,12.96,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29+,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,16.0,12.96,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29+,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Nakagami Taito,JPN,18.0,14.12,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Samoilov Fedir,UKR,19.0,16.84,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25+,37+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Pope James,GBR,20.0,16.96,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,30,34,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,21.0,16.97,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29+,35+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Avezou Sam,FRA,22.0,18.17,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,28,36,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Hanke Christoph,GER,23.0,18.76,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,29+,34+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Gotta Alberto,ITA,24.0,25.72,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25+,33+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Monchois Nao,FRA,24.0,25.72,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25+,33+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Placci Giovanni,ITA,26.0,26.65,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,23,35,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Parma Georg,AUT,27.0,26.99,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,26,31,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Peharc Anze,SLO,28.0,27.95,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,26+,28+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Jenft Paul,FRA,29.0,28.06,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,26,30,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Avezou Leo,FRA,30.0,28.2,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25,32+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Polak Andrej,SLO,31.0,29.7,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,27,25+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Lee Minyoung,KOR,32.0,29.96,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,24+,32,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Schenk Filip,ITA,33.0,33.7,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,23,30+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Bosi William,GBR,34.0,33.99,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,22+,31+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Linacisoro Molina Mikel Asier,ESP,35.0,34.6,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,24+,27+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Chuat Dylan,SUI,36.0,35.05,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,25+,24+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Harrison Campbell,AUS,37.0,35.41,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,20+,32,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
Kleesattel Max,GER,38.0,39.23,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,1197,2021,Ljubljana,Lead,Men,Qualification,2021-09-03,/api/v1/category_rounds/6190/results,/api/v1/events/1197/result/1,21+,27+,2021-09-03_Ljubljana_Lead_Men_Qualification.csv
