name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
LEONARDO VEDDRIQ,INA,1,5.20 (WR) (AsR),"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,5.55,True,5.428,True,5.383,True,5.208,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
KATIBIN KIROMAL,INA,2,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,5.498,True,WILDCARD,True,5.356,False,FALL,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
DZIENSKI Marcin,POL,3,5.84,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,6.223,True,5.887,False,5.775,,,True,5.842,2021-05-28_Salt Lake City_Speed_Men_Final.csv
BROSLER John,USA,4,6.89,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,5.728,True,5.989,False,5.767,,,False,6.891,2021-05-28_Salt Lake City_Speed_Men_Final.csv
ERNSBERGER Merritt,USA,5,6.13,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,7.82,False,6.134,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
YASUKAWA Jun,JPN,6,6.23,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,6.188,False,6.236,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
REBREYEND Pierre,FRA,7,FALSE START,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,5.94,False,FALSE START,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
TKACH Yaroslav,UKR,8,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,True,6.506,False,FALL,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
FOSSALI Ludovico,ITA,9,5.95,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,5.956,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
MORO Guillaume,FRA,10,6.12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,6.125,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
MAWEM Mickael,FRA,11,6.79,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,6.798,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
FINN-HENRY Michael,USA,12,7.79,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,7.798,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
ZODDA Gian Luca,ITA,13,7.88,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,7.888,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
PAVLENKO Kostiantyn,UKR,14,8.28,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,8.284,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
GRANJA Carlos,ECU,15,8.73,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,8.734,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
BADER Linus,GER,16,11.09,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Men,Final,2021-05-28,/api/v1/category_rounds/6498/results,/api/v1/events/1192/result/2,False,11.098,,,,,,,,,2021-05-28_Salt Lake City_Speed_Men_Final.csv
