name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
LEONARDO VEDDRIQ,INA,1,5.32,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,5.504,True,5.421,True,5.358,True,5.329,,,2021-07-01_Villars_Speed_Men_Final.csv
Timofeev Dmitrii,RUS,2,7.35,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,6.059,True,5.64,True,5.484,False,7.351,,,2021-07-01_Villars_Speed_Men_Final.csv
KATIBIN KIROMAL,INA,3,5.30,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,5.354,True,5.315,False,6.079,,,True,5.306,2021-07-01_Villars_Speed_Men_Final.csv
Deulin Vladislav,RUS,4,5.38 (ER),"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,5.678,True,5.628,False,5.517,,,False,5.38,2021-07-01_Villars_Speed_Men_Final.csv
Alipour Shenazandifard Mehdi,IRI,5,5.68,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,6.781,False,5.685,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Shikov Aleksandr,RUS,6,5.72,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,6.079,False,5.726,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
MUHAMMAD FAJRI ALFIAN,INA,7,6.13,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,5.608,False,6.139,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Khaibullin Rishat,KAZ,8,7.73,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,True,5.538,False,7.734,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
ASPAR ASPAR,INA,9,5.72,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,5.727,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Rukin Sergei,RUS,10,5.78,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,5.784,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Dzienski Marcin,POL,11,5.80,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,5.806,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Alipour Shenazandifard Reza,IRI,12,5.81,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,5.816,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Brosler John,USA,13,6.11,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,6.119,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Bratschi Noah,USA,14,6.36,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,6.36,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Rudatskiy Lev,RUS,15,7.91,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,7.915,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
Zodda Gian Luca,ITA,16,9.90,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Men,Final,2021-07-01,/api/v1/category_rounds/6619/results,/api/v1/events/1194/result/2,False,9.903,,,,,,,,,2021-07-01_Villars_Speed_Men_Final.csv
