name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Garnbret Janja,SLO,1.0,5T5z 8 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,1,1,1,1,2,1,3,1,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Raboutou Brooke,USA,1.0,4T5z 5 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,1,1,1,1,2,1,X,1,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Grossman Natalia,USA,3.0,4T5z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,1,1,2,2,X,1,1,1,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,3.0,3T5z 8 12,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,X,3,4,4,2,2,2,1,X,2,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,5.0,4T5z 6 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,2,2,2,2,X,1,1,1,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Nakamura Mao,JPN,5.0,3T4z 6 10,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,X,4,4,4,1,1,X,X,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Gejo Stasa,SRB,7.0,3T5z 6 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,X,2,1,1,3,1,X,1,2,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Rogora Laura,ITA,7.0,3T4z 8 8,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,3,1,2,2,X,2,X,X,3,3,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Färber Johanna,AUT,9.0,3T5z 6 7,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,2,2,2,2,X,1,X,1,2,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
Chanourdie Julia,FRA,9.0,2T5z 7 13,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Women,Qualification,2021-06-23,/api/v1/category_rounds/6183/results,/api/v1/events/1193/result/7,X,2,6,6,X,3,X,1,1,1,2021-06-23_Innsbruck_Boulder_Women_Qualification.csv
