name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Kaplina Iuliia,RUS,1.0,7.01,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.014,8.291,2021-07-01_Villars_Speed_Women_Qualification.csv
SALLSABILLAH RAJIAH,INA,2.0,7.24,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.24,7.326,2021-07-01_Villars_Speed_Women_Qualification.csv
Kalucka Natalia,POL,3.0,7.28,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.283,7.537,2021-07-01_Villars_Speed_Women_Qualification.csv
MADE RITA KUSUMA DEWI DESAK,INA,4.0,7.34,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.051,7.345,2021-07-01_Villars_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,5.0,7.49,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.577,7.491,2021-07-01_Villars_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,6.0,7.56,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.684,7.566,2021-07-01_Villars_Speed_Women_Qualification.csv
Barashchuk Ekaterina,RUS,7.0,7.61,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.533,7.614,2021-07-01_Villars_Speed_Women_Qualification.csv
Hunt Emma,USA,8.0,7.72,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.727,7.723,2021-07-01_Villars_Speed_Women_Qualification.csv
Brozek Anna,POL,9.0,7.84,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.846,9.341,2021-07-01_Villars_Speed_Women_Qualification.csv
Randi  Giulia,ITA,10.0,7.912,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.912,8.119,2021-07-01_Villars_Speed_Women_Qualification.csv
Garnbret Janja,SLO,11.0,7.916,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.253,7.916,2021-07-01_Villars_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,12.0,7.918,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,7.918,10.39,2021-07-01_Villars_Speed_Women_Qualification.csv
Viglione Capucine,FRA,13.0,8.00,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.386,8.009,2021-07-01_Villars_Speed_Women_Qualification.csv
Stöckler Laura,AUT,14.0,8.07,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.078,8.785,2021-07-01_Villars_Speed_Women_Qualification.csv
Lebon Manon,FRA,15.0,8.14,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.35,8.146,2021-07-01_Villars_Speed_Women_Qualification.csv
Timofeeva Elena,RUS,16.0,8.17,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,11.971,8.175,2021-07-01_Villars_Speed_Women_Qualification.csv
Andrier Victoire,FRA,17.0,8.19,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.196,11.484,2021-07-01_Villars_Speed_Women_Qualification.csv
Kolkotina Tetiana,UKR,18.0,8.25,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.251,8.452,2021-07-01_Villars_Speed_Women_Qualification.csv
Close Callie,USA,19.0,8.31,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,DNF,8.319,2021-07-01_Villars_Speed_Women_Qualification.csv
KULAGINA Polina,RUS,20.0,8.33,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,10.205,8.335,2021-07-01_Villars_Speed_Women_Qualification.csv
Ritter Franziska,GER,21.0,8.34,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.345,9.463,2021-07-01_Villars_Speed_Women_Qualification.csv
Elmer Alexandra,AUT,22.0,8.35,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.35,8.417,2021-07-01_Villars_Speed_Women_Qualification.csv
Koch Julia,GER,23.0,8.45,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.313,8.457,2021-07-01_Villars_Speed_Women_Qualification.csv
Laborda Sagaste María,ESP,24.0,8.64,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,10.148,8.647,2021-07-01_Villars_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,25.0,8.65,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.652,8.688,2021-07-01_Villars_Speed_Women_Qualification.csv
Condie Kyra,USA,26.0,8.70,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.705,10.395,2021-07-01_Villars_Speed_Women_Qualification.csv
Chanourdie Julia,FRA,27.0,8.730,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.73,9.585,2021-07-01_Villars_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,28.0,8.738,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.738,9.385,2021-07-01_Villars_Speed_Women_Qualification.csv
Apel Anna Maria,GER,29.0,8.87,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.526,8.873,2021-07-01_Villars_Speed_Women_Qualification.csv
LINTANG CAHYANI SUKMA,INA,30.0,8.93,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,8.93,9.599,2021-07-01_Villars_Speed_Women_Qualification.csv
Contreras Alejandra,CHI,31.0,9.11,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.55,9.111,2021-07-01_Villars_Speed_Women_Qualification.csv
Ivanova Elizaveta,RUS,32.0,9.19,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,DNF,9.193,2021-07-01_Villars_Speed_Women_Qualification.csv
Krampl Mia,SLO,33.0,9.43,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.489,9.435,2021-07-01_Villars_Speed_Women_Qualification.csv
Marlenova Assel,KAZ,34.0,9.62,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.628,DNF,2021-07-01_Villars_Speed_Women_Qualification.csv
Petrova Kseniia,RUS,35.0,9.75,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.913,9.753,2021-07-01_Villars_Speed_Women_Qualification.csv
Aguado Valentina,ARG,36.0,9.92,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,9.926,10.243,2021-07-01_Villars_Speed_Women_Qualification.csv
Duffy Julia,USA,37.0,10.23,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,10.237,11.39,2021-07-01_Villars_Speed_Women_Qualification.csv
Gifford Isabel,USA,38.0,10.42,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,10.425,10.949,2021-07-01_Villars_Speed_Women_Qualification.csv
Krizova Hana,CZE,39.0,10.65,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,DNF,10.658,2021-07-01_Villars_Speed_Women_Qualification.csv
Rogora Laura,ITA,40.0,11.11,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,DNF,11.11,2021-07-01_Villars_Speed_Women_Qualification.csv
Calanca Anna,ITA,,DNS,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,,,2021-07-01_Villars_Speed_Women_Qualification.csv
Colli Beatrice,ITA,,DNS,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,,,2021-07-01_Villars_Speed_Women_Qualification.csv
Mellado Quinteros Ignacia,CHI,,DNS,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",1194,2021,Villars,Speed,Women,Qualification,2021-07-01,/api/v1/category_rounds/6197/results,/api/v1/events/1194/result/6,,,2021-07-01_Villars_Speed_Women_Qualification.csv
