name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Fujii Kokoro,JPN,1,4T4z 8 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,3,1,1,1,1,1,3,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Narasaki Tomoa,JPN,2,3T4z 4 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,1,1,2,2,1,1,X,2,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Ogata Yoshiyuki,JPN,3,3T4z 5 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,1,1,1,2,1,2,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Coleman Nathaniel,USA,4,3T4z 5 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,5,1,1,1,1,3,2,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Uznik Nicolai,AUT,5,3T4z 8 11,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,2,1,4,4,2,1,X,5,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Lorenzi Simon,BEL,6,3T3z 8 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,3,2,2,2,3,1,X,X,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Rubtsov Aleksey,RUS,7,3T3z 11 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,3,1,5,5,3,3,X,X,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Chon Jongwon,KOR,8,2T4z 2 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,1,1,1,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Duffy Colin,USA,9,2T4z 4 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,2,1,2,2,X,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,10,2T4z 5 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,1,2,1,3,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Flohé Yannick,GER,11,2T4z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,4,2,1,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Megos Alexander,GER,12,2T4z 6 9,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,1,4,4,2,1,X,3,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Harada Kai,JPN,13,2T3z 2 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,3,1,1,1,1,X,X,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Schubert Jakob,AUT,14,2T3z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,3,3,2,1,X,X,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Amagasa Sohta,JPN,15,1T4z 1 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,1,1,1,X,3,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Takata Tomoaki,JPN,16,1T4z 2 12,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,X,6,2,1,X,3,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Peharc Anze,SLO,17,1T4z 4 13,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,4,4,3,X,2,X,4,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Mawem Mickael,FRA,18,1T4z 5 6,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,5,2,X,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,19,1T3z 2 4,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,X,2,2,X,1,X,1,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
Schalck Mejdi,FRA,20,1T3z 6 5,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Boulder,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6598/results,/api/v1/events/1193/result/3,X,2,6,2,X,1,X,X,2021-06-23_Innsbruck_Boulder_Men_Semi-Final.csv
