name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
OGATA Yoshiyuki,JPN,1,5T5z 12 10,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,1,1,2,2,1,1,5,5,3,1,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
ONDRA Adam,CZE,2,5T5z 14 12,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,2,2,3,3,2,1,5,5,2,1,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
SUGIMOTO Rei,JPN,3,4T5z 7 10,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,3,3,X,4,1,1,1,1,2,1,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
SCHALCK Mejdi,FRA,3,4T5z 7 10,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,1,1,X,3,1,1,1,1,4,4,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
MEGOS Alexander,GER,5,4T5z 7 11,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,X,6,1,1,1,1,2,2,3,1,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
MAWEM Mickael,FRA,6,4T5z 8 9,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,3,3,X,1,1,1,1,1,3,3,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
UZNIK Nicolai,AUT,7,4T5z 10 14,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,2,2,X,4,1,1,5,5,2,2,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
DUFFY Colin,USA,8,4T5z 11 10,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,5,5,X,1,1,1,1,1,4,2,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
AMAGASA Sohta,JPN,9,4T5z 11 12,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,4,4,3,2,3,1,1,1,X,4,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
PEHARC Anze,SLO,10,4T5z 11 13,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1190,2021,Salt Lake City,Boulder,Men,Qualification,2021-05-21,/api/v1/category_rounds/6174/results,/api/v1/events/1190/result/3,3,3,X,3,1,1,4,4,3,2,2021-05-21_Salt Lake City_Boulder_Men_Qualification.csv
