name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
MIROSLAW Aleksandra,POL,1,7.20,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,7.201,7.43,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
HUNT Emma,USA,2,7.52,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,7.525,9.112,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
KALUCKA Natalia,POL,3,7.68,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,DNF,7.681,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
VIGLIONE Capucine,FRA,4,7.94,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,7.948,10.206,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
CHUDZIAK Patrycja,POL,5,8.28,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.283,9.514,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
RITTER Franziska,GER,6,8.33,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.339,8.852,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
GARNBRET Janja,SLO,7,8.36,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.52,8.364,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
CONDIE Kyra,USA,8,8.43,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.439,8.628,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
JAUBERT Anouck,FRA,9,8.49,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.494,10.215,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
ELMER Alexandra,AUT,10,8.54,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.678,8.542,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
NONAKA Miho,JPN,11,8.58,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,11.893,8.58,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
KOLKOTINA Tetiana,UKR,12,8.68,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.683,9.05,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
CLOSE Callie,USA,13,8.72,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,10.795,8.724,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
STÖCKLER Laura,AUT,14,8.77,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,8.772,9.353,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
NOGUCHI Akiyo,JPN,15,9.12,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,9.129,10.061,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
RABOUTOU Brooke,USA,16,9.36,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,9.929,9.369,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
KLINGLER Petra,SUI,17,9.42,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,9.878,9.429,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
CONTRERAS Alejandra,CHI,18,9.76,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,9.865,9.764,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
DUFFY Julia,USA,19,10.27,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,10.274,11.98,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
GIFFORD Isabel,USA,20,11.28,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,11.281,11.778,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
ROGORA Laura,ITA,21,11.59,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,12.663,11.598,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
STERKENBURG Erin,RSA,22,12.04,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,12.048,12.493,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
SARISSON Aurelia,FRA,23,12.28,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,12.287,DNF,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
TOURTELLOTTE Gabrielle,USA,24,FALL,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",1192,2021,Salt Lake City,Speed,Women,Qualification,2021-05-28,/api/v1/category_rounds/6179/results,/api/v1/events/1192/result/6,DNF,,2021-05-28_Salt Lake City_Speed_Women_Qualification.csv
