name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
YOSHIDA Satone,JPN,1.0,2.6,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,TOP,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Ginés López Alberto,ESP,2.0,3.67,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,38+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
SKOFIC Domen,SLO,3.0,5.2,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,37+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Baudrand Victor,CAN,4.0,5.61,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,TOP,38,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,5.0,6.0,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,37,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
AMAGASA Sohta,JPN,6.0,8.31,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,37+,40,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Bailey Sean,USA,6.0,8.31,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,37+,40,2021-07-12_Chamonix_Lead_Men_Qualification.csv
FLOHÉ Yannick,GER,8.0,9.95,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,9.0,10.39,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35+,40+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Bergant Martin,SLO,10.0,11.49,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,38,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,11.0,11.62,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Jenft Paul,FRA,11.0,11.62,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,13.0,13.13,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35,40,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Scherz Stefan,AUT,14.0,14.9,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35+,39,2021-07-12_Chamonix_Lead_Men_Qualification.csv
STRANIK Martin,CZE,14.0,14.9,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35+,39,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Potocar Luka,SLO,16.0,15.91,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,40,2021-07-12_Chamonix_Lead_Men_Qualification.csv
LINACISORO MOLINA Mikel Asier,ESP,17.0,16.57,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,22+,TOP,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Baudrand Oscar,CAN,18.0,17.23,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,36+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Fourbet Diego,FRA,19.0,19.9,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Schalck Mejdi,FRA,19.0,19.9,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,35+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Halenke Sebastian,GER,21.0,20.17,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,39,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Fulkerson Ross,USA,22.0,21.21,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,39+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Grünenfelder Nino,SUI,23.0,24.03,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,34,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Preskar Milan,SLO,24.0,25.1,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,30,39+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Ernsberger Ellis,USA,25.0,26.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Hanke Christoph,GER,25.0,26.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Monchois Nao,FRA,25.0,26.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Puman Hannes,SWE,25.0,26.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,33+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
McArthur Hamish,GBR,29.0,27.39,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,29,39+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Uznik Nicolai,AUT,30.0,27.42,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,34+,34+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Vancraeynest Ties,BEL,31.0,27.87,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,30,39,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Chuat Dylan,SUI,32.0,31.46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Collin Nicolas,BEL,32.0,31.46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Hojer Jan,GER,32.0,31.46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Samoilov Fedir,UKR,32.0,31.46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Harrison Campbell,AUS,36.0,33.99,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,34,21,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Tomatis Giorgio,ITA,36.0,33.99,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,32,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
Duval Arsène,FRA,38.0,34.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,31+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
MARTIN Philipp,GER,38.0,34.94,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Men,Qualification,2021-07-12,/api/v1/category_rounds/6186/results,/api/v1/events/1195/result/1,31+,36+,2021-07-12_Chamonix_Lead_Men_Qualification.csv
