name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Ondra Adam,CZE,1,42+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,42+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Ginés López Alberto,ESP,2,41+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,41+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,3,39+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,39+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Lehmann Sascha,SUI,4,39+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,39+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Potocar Luka,SLO,5,39+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,39+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Megos Alexander,GER,6,38+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,38+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Higuchi Masahiro,JPN,7,34+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,34+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,8,31+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,31+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Narasaki Tomoa,JPN,9,31+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,31+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
YURIKUSA Ao,JPN,10,31+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,31+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Fujii Kokoro,JPN,11,31+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,31+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Stranik Martin,CZE,12,31,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,31,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Bergant Martin,SLO,13,30+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,30+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Puman Hannes,SWE,14,30,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,30,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Kuric Peter,SVK,15,27+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,27+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Gullsten Anthony,FIN,16,27+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,27+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,17,27,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,27,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Collin Nicolas,BEL,18,26+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,26+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Jenft Paul,FRA,19,26,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,26,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
YOSHIDA Satone,JPN,20,25+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,25+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Duffy Colin,USA,21,25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,25,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Hanke Christoph,GER,22,25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,25,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Chuat Dylan,SUI,23,25,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,25,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Harada Kai,JPN,24,24,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,24,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Bombardi Marcello,ITA,25,21+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,21+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
Baudrand Victor,CAN,26,5+,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",1193,2021,Innsbruck,Lead,Men,Semi-Final,2021-06-23,/api/v1/category_rounds/6594/results,/api/v1/events/1193/result/1,5+,2021-06-23_Innsbruck_Lead_Men_Semi-Final.csv
