name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Grossman Natalia,USA,1,4T4z 8 8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,3,3,1,1,1,1,3,3
Moroni Camilla,ITA,2,4T4z 15 13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,3,2,2,2,1,1,9,8
Krasovskaia Elena,CFR,3,3T4z 8 9,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,2,2,3,2,X,2,3,3
Kümin Andrea,SUI,4,3T3z 11 9,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,4,4,4,2,X,X,3,3
Raboutou Brooke,USA,5,3T3z 11 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,X,1,1,1,1,9,9
Gejo Stasa,SRB,6,2T4z 4 9,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,2,2,2,2,X,1,X,4
Gibert Fanny,FRA,7,2T4z 7 16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,6,3,3,X,3,4,4
Caulier Chloe,BEL,8,2T3z 6 13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,X,1,1,X,7,5,5
Meshkova Viktoriia,CFR,9,2T3z 6 14,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,4,4,2,2,X,X,X,8
Rakovec Lucka,SLO,10,2T2z 5 5,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,X,4,4,X,X,1,1
Kerem Ayala,ISR,11,2T2z 7 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,4,4,3,2,X,X,X,X
Yokoyama Sofya,SUI,12,1T3z 2 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,6,2,2,X,3,X,X
Ito Futaba,JPN,13,1T2z 1 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,X,1,1,X,5,X,X
Nakamura Mao,JPN,14,1T2z 1 15,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Semi-Final,2021-09-16,/api/v1/category_rounds/6774/results,/api/v1/events/1185/result/7,X,X,1,1,X,14,X,X
