name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Ondra Adam,CZE,1,3T3z 7 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,4,4,X,X,2,1,1,1,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Takata Tomoaki,JPN,2,2T3z 5 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,3,1,X,X,X,3,2,2,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Ogata Yoshiyuki,JPN,3,2T3z 6 8,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,X,4,3,3,3,1,X,X,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Amagasa Sohta,JPN,4,2T3z 10 11,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,5,3,X,X,5,5,X,3,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Coleman Nathaniel,USA,5,2T2z 4 3,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,2,1,X,X,2,2,X,X,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Fujii Kokoro,JPN,6,2T2z 6 2,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,4,1,X,X,2,1,X,X,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,7,2T2z 7 6,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,6,5,X,X,X,X,1,1,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Megos Alexander,GER,8,2T2z 8 3,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,6,1,X,X,2,2,X,X,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Vezonik Gregor,SLO,9,2T2z 10 10,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,6,6,X,X,X,X,4,4,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
Skofic Domen,SLO,10,1T2z 1 9,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,1187,2021,Meiringen,Boulder,Men,Semi-Final,2021-04-16,/api/v1/category_rounds/6374/results,/api/v1/events/1187/result/3,X,8,1,1,X,X,X,X,2021-04-16_Meiringen_Boulder_Men_Semi-Final.csv
