name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Romain Salomé,FRA,11.0,9.81,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,TOP
Thompson-Smith Molly,GBR,13.0,11.42,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,45+
Pouget Camille,FRA,14.0,12.63,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,42
Tanii Natsuki,JPN,15.0,14.83,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,47
Shiraishi Ashima,USA,16.0,15.87,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,47,40+
Adamovska Eliska,CZE,17.0,16.16,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,37
Koller Anne-Sophie,SUI,18.0,17.3,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,49,31
van der Meer Lynn,NED,19.0,17.66,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,35+
Arc Nolwenn,FRA,20.0,20.65,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,40
Fiser Julia,AUT,21.0,20.68,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,32+
Demmel Martina,GER,22.0,22.25,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,37
Hily Manon,FRA,22.0,22.25,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,37
Tesio Giorgia,ITA,24.0,24.32,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,35+
van Essen Sabina,NED,24.0,24.32,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,35+
HULLIGER Michelle,SUI,26.0,25.6,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,45+,30+
Tarkus Lucija,SLO,27.0,25.96,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,35
Doumont Heloïse,BEL,28.0,26.93,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,48,24+
Gibert Fanny,FRA,29.0,27.5,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,34
Cuypers Celine,BEL,30.0,29.5,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,45,26+
Bertone Oriane,FRA,31.0,29.69,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,38+,35+
Kümin Andrea,SUI,32.0,30.8,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,30+
Smetanova Michaela,CZE,33.0,31.43,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,42+,34+
Moroni Camilla,ITA,34.0,31.69,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,38+,35
Meul Hannah,GER,35.0,32.11,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,30
Mellado Quinteros Ignacia,CHI,36.0,33.99,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,27
Slemensek Tjasa,SLO,37.0,37.08,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44+,24+
Wienand Roxana,GER,38.0,37.65,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,32+,31
ELHADJ MIMOUNE Selma,FRA,39.0,37.97,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,43+,28+
Sterrer Franziska,AUT,40.0,38.02,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,30,32+
Duffy Julia,USA,41.0,40.24,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,38+,28+
Pötzi Mattea,AUT,42.0,40.62,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,35,30
Skusek Lana,SLO,43.0,41.83,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,44,24+
Dörffel Lucia,GER,44.0,42.96,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,29,30+
Egli Zoé,SUI,45.0,43.95,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,28+,30+
Watillon Lucie,BEL,46.0,44.16,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,42,24+
Øvre-Eide Sunniva,NOR,47.0,46.01,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,43+,22+
Lerondel Saula,FRA,48.0,46.83,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,29,28
Martínez Almendros Iziar,ESP,49.0,48.14,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,29+,25
Aguado Valentina,ARG,50.0,48.22,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,31+,24+
Kremer Valeri,ISR,50.0,48.22,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,31+,24+
Atkins Käthe,GER,52.0,49.36,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,28+,26+
Hafsaas Tina Johnsen,NOR,53.0,51.63,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,36+,0
Lemvik Edel,NOR,54.0,52.92,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,28+,24+
Coscoy Cloe,USA,55.0,53.46,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,29+,24
Monsech Gasca Rut,ESP,56.0,54.0,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,30,22
Torres Illamola Aida,ESP,56.0,54.0,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,30,22
Contreras Alejandra,CHI,58.0,54.54,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,27+,24+
Yohai Naama,ISR,59.0,55.23,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,25+,24+
Madere Maya,USA,60.0,56.74,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,28,24
Novotna Eliska,CZE,61.0,59.45,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,25,23+
Papetti Federica,ITA,62.0,60.25,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,27+,19+
Magalhaes de Castro  Bianca,BRA,,DNS,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,1195,2021,Chamonix,Lead,Women,Qualification,2021-07-12,/api/v1/category_rounds/6187/results,/api/v1/events/1195/result/5,DNS,DNS
