name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Levet Sandrine,FRA,1,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Bibik Olga,RUS,2,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Kotasova-Kostruhova Vera,CZE,3,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Son Mélanie,FRA,4,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Perlova Nataliya,UKR,5,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Giammarco Giulia,ITA,6,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Abramchuk Yulia,RUS,7,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Danion Juliette,FRA,8,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Dufraisse Alizée,FRA,9,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Theroux Corinne,FRA,10,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
Go Mi-Sun,KOR,11,,UIAA Worldcup - Edinburgh (GBR) 2003,325,2003,Edinburgh,Boulder,Women,2003-12-04,/api/v1/events/325/result/7,2003-12-04_Edinburgh_Boulder_Women_no-round.csv
