name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Auclair François,FRA,1,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Mrázek Tomás,CZE,2,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Mogaki Keita,JPN,3,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Preußler Timo,GER,4,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Usobiaga Lakunza Patxi,ESP,5,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Vinokur Vadim,USA,6,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Bindhammer Andreas,GER,7,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Son Sangwon,KOR,8,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Julian  Puigblanque Ramón ,ESP,9,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Pouvreau Gérome,FRA,9,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Chabot Alexandre,FRA,11,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Millet Sylvain,FRA,11,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Ten Sijthoff Casper,NED,13,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Ovchinnikov Evgeny,RUS,14,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Cao Rongwu,CHN,15,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Tan Sze Ping,SGP,16,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
Marin Garcia Eduard,ESP,17,,UIAA Worldcup - Shenzen (CHN) 2003,324,2003,Shenzen,Lead,Men,2003-11-21,/api/v1/events/324/result/1,2003-11-21_Shenzen_Lead_Men_no-round.csv
