name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Chabot Alexandre,FRA,1,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Mrázek Tomás,CZE,2,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Pouvreau Gérome,FRA,3,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Ovchinnikov Evgeny,RUS,4,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Brenna Cristian,ITA,5,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Crespi Flavio,ITA,6,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Julian  Puigblanque Ramón ,ESP,7,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Douloub Iouri,RUS,8,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Auclair François,FRA,9,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Kryvosheytsev Yevgen,UKR,10,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Marin Garcia Eduard,ESP,11,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Charafoutdinov Denis,RUS,12,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Legrand François,FRA,13,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Pekarev Mikhail,RUS,13,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Zemski Alexei,RUS,13,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Millet Sylvain,FRA,16,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Sova Matej,SLO,17,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Kovalevskj Alexandre,RUS,18,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Kaurov Ivan,RUS,19,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Petit François,FRA,20,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Sharafutdinov Dmitrii,RUS,21,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Gusak Igor,UKR,22,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Khakimianov Ilfir,RUS,23,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Tchernykh Maxim,RUS,24,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Goloubkov Mikhail,RUS,25,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Reis Jürgen,AUT,26,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Zilinskiy Oleksandr,UKR,27,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Savelyev Konstantin,RUS,28,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
Becan Klemen,SLO,29,,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),310,2003,Yekaterinburg,Lead,Men,2003-06-06,/api/v1/events/310/result/1
