name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Jongeneelen Jeroen,NED,34,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Segal Matthew,USA,34,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Smith Martin,GBR,38,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Lachat Raphaël,SUI,39,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Benk Christian,GER,40,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Borowka Karsten,GER,40,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Schönenberger Urs,SUI,40,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Tuscan Frédéric,FRA,40,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Jung Daniel,GER,44,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Gras Julien,FRA,45,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Fides Tomas,SVK,46,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Gelmetti Luca,ITA,47,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
Kuperstein Yair,ISR,47,,UIAA Worldcup - Fiera di Primiero (ITA) 2003,311,2003,Fiera di Primiero,Boulder,Men,2003-06-13,/api/v1/events/311/result/3
