name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Mrázek Tomás,CZE,1,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Usobiaga Lakunza Patxi,ESP,2,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Caude David,FRA,3,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Bindhammer Christian,GER,4,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Chabot Alexandre,FRA,5,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Millet Sylvain,FRA,6,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Julian  Puigblanque Ramón ,ESP,7,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ovchinnikov Evgeny,RUS,8,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Auclair François,FRA,9,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Lachat Cédric,SUI,9,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Pouvreau Gérome,FRA,9,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Crespi Flavio,ITA,12,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Zardini Luca,ITA,12,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Petit François,FRA,14,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Rakhmetov Salavat,RUS,15,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Son Sangwon,KOR,16,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Lella Donato,ITA,17,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Bosma Peter,SWE,18,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Sapey Anthony,SUI,19,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Vinokur Vadim,USA,20,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Takeda Takuya,JPN,21,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Petrenko Maksym,UKR,22,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Roth Cody,USA,22,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Fichtinger Reinhard,AUT,24,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kazbekov Serik,UKR,24,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Preußler Timo,GER,26,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Favresse Nicolas,BEL,27,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Gnerro Alberto,ITA,28,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Lagni Bernardino,ITA,28,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Valjavec Tomaz,SLO,30,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Mogaki Keita,JPN,31,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Reis Jürgen,AUT,32,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kovalevskj Alexandre,RUS,33,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Repcik Juraj,SVK,33,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
