name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Sansoz Liv,FRA,1,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Guyon Laurence,FRA,2,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Bodet Stéphanie,FRA,3,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Richer Natalie,FRA,4,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Guillet Marie,FRA,5,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Sarkany Muriel,BEL,5,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Chereshneva Venera,RUS,7,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Choumilova Elena,RUS,8,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Iovane Luisa,ITA,9,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Avezou Cecile,FRA,10,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Ovtchinnikova Elena,USA,11,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Lukancic Metka,SLO,12,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Uhden Marietta,GER,13,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Cufar Martina,SLO,14,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Go Mi-Sun,KOR,14,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Verbeek Mirjam,NED,16,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Podgorbounskikh Zosia,RUS,17,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Stremfelj Katarina,SLO,18,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Axon Mia,USA,19,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
schöpf Bettina,AUT,20,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Inozemtseva Yulia,RUS,21,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Hartmann Iva,SUI,22,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Hilly Margaux,FRA,22,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Klemencic Blaza,SLO,22,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Steindl Irene,AUT,22,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Kavoussi Karin,AUT,26,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Minoret Chloé,FRA,26,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Pearsons Silvia,GBR,28,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Savic Romana,SLO,28,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Pigneur Delphine,FRA,30,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Arran Anne,GBR,31,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Motteau Myriam,FRA,32,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Vallet Catherine,FRA,32,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Gronkiewicz-Marcisz Iwona,POL,34,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Anthoni Kim,BEL,35,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Bischoff Ines,GER,35,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Nieselt Eva,GER,37,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Piszczek Renata,POL,38,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Magog Karin,GBR,39,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Piratinskaya Mayya,RUS,39,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Smejkalova Eva,CZE,41,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Nilsson Ingela,SWE,42,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Niedbalska Monika,POL,43,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Monschein Manuela,AUT,44,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Bechyne Oliwia,POL,45,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Czerwinska Eliza,POL,46,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Pylvänäinen Pia,FIN,47,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Jarek Anna,POL,48,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
Walder Ulla,ITA,49,,UIAA Worldcup - Graz 1996,154,1996,Graz,Lead,Women,1996-12-14,/api/v1/events/154/result/5,1996-12-14_Graz_Lead_Women_no-round.csv
