name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
SEO Chaehyun,KOR,1,46+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,46+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Mori Ai,JPN,2,46+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,46+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Garnbret Janja,SLO,3,46,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,46,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Pilz Jessica,AUT,4,40+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,40+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Krampl Mia,SLO,5,36+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,36+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Grossman Natalia,USA,6,34+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,34+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Raboutou Brooke,USA,7,34+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,34+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Janicot Hélène,FRA,8,32+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,32+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Thompson-Smith Molly,GBR,9,32+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,32+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Rogora Laura,ITA,10,32+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,32+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
KIM Jain,KOR,11,32+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,32+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Romain Salomé,FRA,12,32,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,32,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Nonaka Miho,JPN,13,31+,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,31+,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
Tarkus Lucija,SLO,14,28,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8125/results,/api/v1/events/1297/result/5,28,2023-06-14_Innsbruck_Lead_Women_Semi-final.csv
