name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1.0,1.0,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,TOP,TOP,2023-08-01_Bern_Lead_Women_Qualification.csv
Mori Ai,JPN,1.0,1.73,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,44+,47+,2023-08-01_Bern_Lead_Women_Qualification.csv
Raboutou Brooke,USA,3.0,2.0,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,52+,38+,2023-08-01_Bern_Lead_Women_Qualification.csv
Rogora Laura,ITA,3.0,2.29,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,TOP,44+,2023-08-01_Bern_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,3.0,2.29,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,TOP,44+,2023-08-01_Bern_Lead_Women_Qualification.csv
KUME Nonoha,JPN,6.0,3.67,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,46,32+,2023-08-01_Bern_Lead_Women_Qualification.csv
Sanders Anastasia,USA,7.0,6.63,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,39+,30+,2023-08-01_Bern_Lead_Women_Qualification.csv
Pilz Jessica,AUT,7.0,4.77,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,40+,44+,2023-08-01_Bern_Lead_Women_Qualification.csv
Lukan Vita,SLO,9.0,7.42,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,38,30+,2023-08-01_Bern_Lead_Women_Qualification.csv
Hily Manon,FRA,9.0,5.29,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Women,Qualification,2023-08-01,/api/v1/category_rounds/7702/results,/api/v1/events/1301/result/5,43,41,2023-08-01_Bern_Lead_Women_Qualification.csv
