name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Rebreyend Pierre,FRA,13.0,5.37,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.377,5.521,2023-08-01_Bern_Speed_Men_Qualification.csv
Hammer Zach,USA,14.0,5.38,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.389,7.256,2023-08-01_Bern_Speed_Men_Qualification.csv
Tkach Yaroslav,UKR,15.0,5.39 (6.349),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.349,5.393,2023-08-01_Bern_Speed_Men_Qualification.csv
Noya Cardona Erik,ESP,16.0,5.39 (7.870),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.393,7.87,2023-08-01_Bern_Speed_Men_Qualification.csv
Moro Guillaume,FRA,17.0,5.42,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.113,5.421,2023-08-01_Bern_Speed_Men_Qualification.csv
ARIPIN ZAINAL,INA,18.0,5.442,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.442,5.534,2023-08-01_Bern_Speed_Men_Qualification.csv
Brosler John,USA,19.0,5.446,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.413,5.446,2023-08-01_Bern_Speed_Men_Qualification.csv
Alipour Shenazandifard Reza,IRI,20.0,5.45,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.453,5.464,2023-08-01_Bern_Speed_Men_Qualification.csv
Granja Carlos,ECU,21.0,5.46,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.504,5.461,2023-08-01_Bern_Speed_Men_Qualification.csv
Carmanns Leander,GER,22.0,5.51 (5.535),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.51,5.535,2023-08-01_Bern_Speed_Men_Qualification.csv
Limpanichpakdee Aphiwit,THA,23.0,5.510 (13.122),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,13.122,5.51,2023-08-01_Bern_Speed_Men_Qualification.csv
Dzienski Marcin,POL,24.0,5.513,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.708,5.513,2023-08-01_Bern_Speed_Men_Qualification.csv
Ilchyshyn Hryhorii,UKR,25.0,5.52,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.524,5.551,2023-08-01_Bern_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,26.0,5.53,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.637,5.533,2023-08-01_Bern_Speed_Men_Qualification.csv
Maimuratov Amir,KAZ,27.0,5.543,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,5.543,2023-08-01_Bern_Speed_Men_Qualification.csv
OMASA Ryo,JPN,28.0,5.548 (6.633),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.548,6.633,2023-08-01_Bern_Speed_Men_Qualification.csv
Boulos Alessandro,ITA,29.0,5.548 (FALL),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.548,DNF,2023-08-01_Bern_Speed_Men_Qualification.csv
Amon Kevin,AUT,30.0,5.55,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.556,5.743,2023-08-01_Bern_Speed_Men_Qualification.csv
Lucke Sebastian,GER,31.0,5.62,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,10.25,5.626,2023-08-01_Bern_Speed_Men_Qualification.csv
Ernsberger Merritt,USA,32.0,5.65,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,5.658,2023-08-01_Bern_Speed_Men_Qualification.csv
Bratschi Noah,USA,33.0,5.662,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.102,5.662,2023-08-01_Bern_Speed_Men_Qualification.csv
Robbiati Luca,ITA,34.0,5.667,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.667,7.023,2023-08-01_Bern_Speed_Men_Qualification.csv
Stokes Rafe,GBR,35.0,5.67,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.772,5.671,2023-08-01_Bern_Speed_Men_Qualification.csv
JUNG Yongjun,KOR,36.0,5.73,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.733,5.746,2023-08-01_Bern_Speed_Men_Qualification.csv
Knapp Lukas,AUT,37.0,5.76,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.765,10.505,2023-08-01_Bern_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,38.0,5.78,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.923,5.788,2023-08-01_Bern_Speed_Men_Qualification.csv
Takenaka Sho,JPN,39.0,5.79,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.999,5.797,2023-08-01_Bern_Speed_Men_Qualification.csv
SHIN Euncheol,KOR,40.0,5.80,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.803,11.91,2023-08-01_Bern_Speed_Men_Qualification.csv
TABUCHI Motonori,JPN,41.0,5.816,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.816,7.214,2023-08-01_Bern_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,42.0,5.817,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.549,5.817,2023-08-01_Bern_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,43.0,5.87,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.887,5.874,2023-08-01_Bern_Speed_Men_Qualification.csv
Altynbekov Beknur,KAZ,44.0,5.89,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.232,5.897,2023-08-01_Bern_Speed_Men_Qualification.csv
Kriz Jan,CZE,45.0,5.907,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.907,6.431,2023-08-01_Bern_Speed_Men_Qualification.csv
Perez Gustavo Jose,VEN,46.0,5.908,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.159,5.908,2023-08-01_Bern_Speed_Men_Qualification.csv
Cancel Gabriel,ECU,47.0,5.91,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.956,5.912,2023-08-01_Bern_Speed_Men_Qualification.csv
Mozolevych Denys,UKR,48.0,5.92,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.397,5.925,2023-08-01_Bern_Speed_Men_Qualification.csv
Murat Alisher,KAZ,49.0,5.93,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,5.936,6.062,2023-08-01_Bern_Speed_Men_Qualification.csv
Bruyns Joshua,RSA,50.0,5.95 (AfR),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.185,5.95,2023-08-01_Bern_Speed_Men_Qualification.csv
Alipour Shenazandifard Mehdi,IRI,51.0,5.96,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,5.96,2023-08-01_Bern_Speed_Men_Qualification.csv
Jirajaturapak Sirapob,THA,52.0,6.03,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.252,6.031,2023-08-01_Bern_Speed_Men_Qualification.csv
Le Dylan,CAN,53.0,6.07,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.07,6.341,2023-08-01_Bern_Speed_Men_Qualification.csv
Rivadeneira Paolo ,ECU,54.0,6.16,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,6.163,2023-08-01_Bern_Speed_Men_Qualification.csv
Przytula Hubert,POL,55.0,6.18,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.257,6.181,2023-08-01_Bern_Speed_Men_Qualification.csv
Serdyuk Valeriy,KAZ,56.0,6.21,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.216,9.684,2023-08-01_Bern_Speed_Men_Qualification.csv
Barton Hayden,AUS,57.0,6.22,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.221,6.253,2023-08-01_Bern_Speed_Men_Qualification.csv
Chicaiza Davila Tomas,ECU,58.0,6.26,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.267,8.121,2023-08-01_Bern_Speed_Men_Qualification.csv
Ledesma jose tomas,CHI,59.0,6.28,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.289,7.923,2023-08-01_Bern_Speed_Men_Qualification.csv
Lin Chia Hsiang,TPE,60.0,6.34,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.426,6.349,2023-08-01_Bern_Speed_Men_Qualification.csv
Kim sangmin,KOR,61.0,6.35,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.976,6.352,2023-08-01_Bern_Speed_Men_Qualification.csv
David Julian,NZL,62.0,6.38,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.386,7.527,2023-08-01_Bern_Speed_Men_Qualification.csv
Bader Linus,GER,63.0,6.45,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.293,6.456,2023-08-01_Bern_Speed_Men_Qualification.csv
Burian Petr,CZE,64.0,6.83,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.994,6.83,2023-08-01_Bern_Speed_Men_Qualification.csv
Sternik Valentin,ARG,65.0,6.97,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,6.976,6.993,2023-08-01_Bern_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,66.0,7.10,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.103,8.258,2023-08-01_Bern_Speed_Men_Qualification.csv
Fall Matthew,GBR,67.0,7.33,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.339,8.046,2023-08-01_Bern_Speed_Men_Qualification.csv
Plangger Tobias,AUT,68.0,7.36,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,9.416,7.365,2023-08-01_Bern_Speed_Men_Qualification.csv
Chisholm Flynn,NZL,69.0,7.43,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,7.738,7.432,2023-08-01_Bern_Speed_Men_Qualification.csv
Pavlenko Kostiantyn,UKR,70.0,8.20,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,8.2,2023-08-01_Bern_Speed_Men_Qualification.csv
Watson Samuel,USA,71.0,8.90,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNF,8.905,2023-08-01_Bern_Speed_Men_Qualification.csv
Mattes Aaron,AUS,72.0,8.91,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,8.914,DNF,2023-08-01_Bern_Speed_Men_Qualification.csv
Tapia Joaquin,CHI,73.0,9.17,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,9.172,9.864,2023-08-01_Bern_Speed_Men_Qualification.csv
Flores Emilio,GUA,74.0,12.13,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,12.132,12.844,2023-08-01_Bern_Speed_Men_Qualification.csv
Estevez  Isaac,ECU,75.0,FALSE START,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,,DNS,2023-08-01_Bern_Speed_Men_Qualification.csv
LONG JIANGUO,CHN,75.0,FALSE START,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,,DNS,2023-08-01_Bern_Speed_Men_Qualification.csv
Pitcher Ethan,CAN,75.0,FALSE START,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,DNS,,2023-08-01_Bern_Speed_Men_Qualification.csv
Payet Gaboriaud Marius,FRA,,DNS,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Men,Qualification,2023-08-01,/api/v1/category_rounds/7703/results,/api/v1/events/1301/result/2,,,2023-08-01_Bern_Speed_Men_Qualification.csv
