name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
ANRAKU Sorato,JPN,1,TOP,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,TOP
HOMMA Taisei,JPN,1,TOP,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,TOP
SONG Yunchan,KOR,3,42+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,42+
Lehmann Sascha,SUI,4,38+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,38+
YURIKUSA Ao,JPN,5,38+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,38+
Collin Nicolas,BEL,6,37+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,37+
OMATA Shion,JPN,7,34+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,34+
Ogata Yoshiyuki,JPN,8,34+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,34+
Stranik Martin,CZE,9,34+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,34+
Halenke Sebastian,GER,10,34+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,34+
Grünenfelder Nino,SUI,11,34,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,34
HIGUCHI Masahiro,JPN,12,33+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,33+
Bergant Martin,SLO,13,33+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,33+
YOSHIDA Satone,JPN,14,32+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,32+
Lorenzi Simon,BEL,15,31,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,31
Suzuki Neo,JPN,16,30+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,30+
Nagel Yannick,GER,17,30+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,30+
Scherz Stefan,AUT,18,30,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,30
Schenk Filip,ITA,19,29,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,29
Utelli Jonas,SUI,20,29,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,29
Peharc Anze,SLO,21,29,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,29
HUANG JINBIN,CHN,22,28+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,28+
Hanke Christoph,GER,23,27+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,27+
UEMURA Haruki,JPN,24,23+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,23+
HU JUNZHE,CHN,25,23+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,23+
Martin Philipp,GER,26,19,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Semi-final,2023-09-22,/api/v1/category_rounds/8500/results,/api/v1/events/1303/result/1,19
