name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Mori Ai,JPN,1,TOP,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,TOP
TANII Natsuki,JPN,2,TOP,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,TOP
KIM Jain,KOR,3,34,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,34
Pilz Jessica,AUT,4,34,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,34
ITO Futaba,JPN,5,28+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,28+
Nonaka Miho,JPN,6,28+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,28+
Zhang YUETONG,CHN,7,28+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,28+
Hily Manon,FRA,8,28+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,28+
Gibert Fanny,FRA,9,24+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,24+
Rakovec Lucka,SLO,10,24+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,24+
Krampl Mia,SLO,11,22+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,22+
Lukan Vita,SLO,12,22+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,22+
Avezou Zélia,FRA,13,22+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,22+
Pötzi Mattea,AUT,14,22+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,22+
Tarkus Lucija,SLO,15,22+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,22+
NAKAGAWA Ryu,JPN,16,20,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,20
Copar Sara,SLO,17,20,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,20
Mackenzie Oceania,AUS,18,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
van der Meer Lynn,NED,19,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
KOIKE Hana,JPN,20,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
Totkova Aleksandra,BUL,20,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
Debevec Katja,SLO,22,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
LUO ZHILU,CHN,23,19+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19+
Matsufuji Anon,JPN,24,19,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,19
Demmel Martina,GER,25,17+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,17+
Kremer Valeri,ISR,26,11+,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Semi-final,2023-09-22,/api/v1/category_rounds/8501/results,/api/v1/events/1303/result/5,11+
