name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
ANRAKU Sorato,JPN,1.0,5T5z 11 10,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,4,4,1,1,2,2,1,1,3,2
Ogata Yoshiyuki,JPN,1.0,5T5z 11 7,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,1,1,3,1,4,2,1,1,2,2
Flohé Yannick,GER,3.0,5T5z 18 14,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,3,1,1,1,4,2,1,1,9,9
Avezou Sam,FRA,3.0,3T5z 5 8,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,2,2,2,1,X,1,1,1,X,3
FUJII Kokoro,JPN,3.0,3T5z 5 8,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,X,2,X,1,1,1,1,1,3,3
NARASAKI Tomoa,JPN,6.0,4T5z 4 7,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,1,1,1,1,X,3,1,1,1,1
NARASAKI Meichi,JPN,7.0,3T5z 7 12,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,4,4,X,2,2,1,1,1,X,4
Schubert Jakob,AUT,7.0,4T5z 13 10,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,1,1,1,1,X,4,3,1,8,3
Jenft Paul,FRA,9.0,3T5z 13 14,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,9,9,X,1,X,1,3,2,1,1
MacDougall Jack,GBR,9.0,3T5z 9 12,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Men,Qualification,2023-08-01,/api/v1/category_rounds/7699/results,/api/v1/events/1301/result/3,2,1,2,1,X,4,X,1,5,5
