name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Schubert Jakob,AUT,1.0,1.0,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,42+,32+,2023-08-01_Bern_Lead_Men_Qualification.csv
ANRAKU Sorato,JPN,1.0,2.0,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,39+,36+,2023-08-01_Bern_Lead_Men_Qualification.csv
Avezou Sam,FRA,1.0,2.0,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,39,37,2023-08-01_Bern_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,4.0,2.24,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,41+,31+,2023-08-01_Bern_Lead_Men_Qualification.csv
Grupper Jesse,USA,5.0,3.35,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,41+,30+,2023-08-01_Bern_Lead_Men_Qualification.csv
Roberts Toby,GBR,5.0,2.83,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,39+,35,2023-08-01_Bern_Lead_Men_Qualification.csv
SONG Yunchan,KOR,7.0,4.97,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,38,30+,2023-08-01_Bern_Lead_Men_Qualification.csv
Ondra Adam,CZE,7.0,3.16,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,39+,34+,2023-08-01_Bern_Lead_Men_Qualification.csv
Ginés López Alberto,ESP,9.0,5.48,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,37,31,2023-08-01_Bern_Lead_Men_Qualification.csv
Flohé Yannick,GER,9.0,5.98,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,38+,33,2023-08-01_Bern_Lead_Men_Qualification.csv
Grünenfelder Nino,SUI,11.0,7.25,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,37+,28,2023-08-01_Bern_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,11.0,6.71,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,30,35+,2023-08-01_Bern_Lead_Men_Qualification.csv
Megos Alexander,GER,13.0,7.35,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,41,25+,2023-08-01_Bern_Lead_Men_Qualification.csv
McColl Sean,CAN,13.0,8.06,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,34,33,2023-08-01_Bern_Lead_Men_Qualification.csv
Jenft Paul,FRA,15.0,10.06,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,37+,25+,2023-08-01_Bern_Lead_Men_Qualification.csv
Duffy Colin,USA,15.0,8.25,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,35+,32+,2023-08-01_Bern_Lead_Men_Qualification.csv
Schalck Mejdi,FRA,17.0,10.1,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,34+,26+,2023-08-01_Bern_Lead_Men_Qualification.csv
Ogata Yoshiyuki,JPN,17.0,8.46,IFSC World Championships Bern 2023,1301,2023,Bern,Lead,Men,Qualification,2023-08-01,/api/v1/category_rounds/7701/results,/api/v1/events/1301/result/1,38+,29+,2023-08-01_Bern_Lead_Men_Qualification.csv
