name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
LONG JIANGUO,CHN,1,5.26,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.217,True,5.834,True,WILDCARD,True,5.269,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
ZHANG LIANG,CHN,2,FALL,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.329,True,5.15,True,WILDCARD,False,FALL,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
OMASA Ryo,JPN,3,5.30,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.303,True,5.447,False,FALSE START,,,True,5.301,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Watson Samuel,USA,4,FALL,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.083,True,5.085,False,FALSE START,,,False,FALL,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
LEONARDO VEDDRIQ,INA,5,6.08 (4.97),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,WILDCARD,False,6.087,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
WU PENG,CHN,6,5.09,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.117,False,5.095,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
CAO LONG,CHN,7,7.83 (5.15),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,5.166,False,7.835,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Alipour Shenazandifard Reza,IRI,8,9.06 (5.23),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,True,WILDCARD,False,9.061,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Khaibullin Rishat,KAZ,9,6.06 (5.08),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,6.06,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
ADI MULYONO RAHMAD,INA,10,5.09,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,5.098,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Zurloni Matteo,ITA,11,5.58 (5.24),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,5.584,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Brosler John,USA,12,FALSE START (5.25),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,FALSE START,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
LONG JINBAO,CHN,13,FALL (5.25),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,FALL,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
YASUKAWA Jun,JPN,14,8.61 (5.28),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,8.613,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
WANG XINSHANG,CHN,15,FALL (5.29),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,FALL,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
Noya Cardona Erik,ESP,16,FALSE START (5.30),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Men,Final,2023-06-30,/api/v1/category_rounds/8118/results,/api/v1/events/1298/result/2,False,FALSE START,,,,,,,,,2023-06-30_Villars-sur-Ollon_Speed_Men_Final.csv
