name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
ZHANG SHAOQIN,CHN,11.0,7.26,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.261,7.477,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Lebon Manon,FRA,12.0,7.27,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.524,7.272,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
JEONG Jimin,KOR,13.0,7.28,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.326,7.281,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Colli Beatrice,ITA,14.0,7.30,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.302,7.332,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
ZHOU YAFEI,CHN,15.0,7.32,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,9.226,7.326,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Andrier Victoire,FRA,16.0,7.36,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.435,7.364,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
MOU YUJU,CHN,17.0,7.41,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.419,7.612,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,18.0,7.43,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.439,9.096,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
YANG MI,CHN,19.0,7.61,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.616,7.922,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Gautron Lison,FRA,20.0,7.62,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.623,8.901,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Martínez Vidal Carla,ESP,21.0,7.67,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.672,8.049,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Brozek Anna,POL,22.0,7.72 (7.782),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.782,7.729,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Romero Pérez Leslie Adriana,ESP,23.0,7.72 (FALL),IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,DNF,7.729,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Bellesini Sofia,ITA,24.0,7.76,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.76,7.884,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Randi  Giulia,ITA,25.0,7.80,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,DNF,7.802,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
TAKEUCHI Ai,JPN,26.0,7.87,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.871,7.947,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Kelly Piper,USA,27.0,7.95,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,7.95,9.468,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,28.0,8.001,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,12.4,8.001,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Curcio Sophia,USA,29.0,8.006,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.006,8.146,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Fiorio Agnese,ITA,30.0,8.13,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.762,8.139,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
SUNG Hanareum,KOR,31.0,8.19,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,DNF,8.193,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,32.0,8.24,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,9.939,8.242,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,33.0,8.31,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.316,8.582,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Rothfork Isis,USA,34.0,8.39,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.396,8.517,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Marlenova Assel,KAZ,35.0,8.49,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.681,8.495,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Rojas Andrea,ECU,36.0,8.50,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.505,DNF,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Velev Erica,CAN,37.0,8.514,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.514,9.704,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Thomas Nele,GER,38.0,8.519,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.519,8.677,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Close Callie,USA,39.0,8.68,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.68,8.74,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Darabian Mahya,IRI,40.0,8.74,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.835,8.741,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,41.0,8.84,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.849,10.217,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
CHOI NAWOO,KOR,42.0,8.89,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,9.193,8.897,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Macias Ferreira Valeria,MEX,43.0,8.95,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,8.951,8.985,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
HAYASHI Natsumi,JPN,44.0,9.01,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,10.948,9.016,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Tetzlaff Sarah,NZL,45.0,9.29,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,12.987,9.294,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Gebert Abby,NZL,46.0,9.84,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,9.844,10.096,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Ruano Abigail,ECU,47.0,9.94,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,10.846,9.948,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Balarshina Anna,KAZ,48.0,10.11,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,10.113,11.276,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Pannu Shivpreet,IND,49.0,10.21,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,15.493,10.215,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Contreras Carmen,CHI,50.0,11.23,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,11.238,11.466,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Hidalgo Amezquita María Fernanda,MEX,51.0,12.10,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,13.962,12.103,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Crowley Grace,AUS,52.0,12.39,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,13.373,12.397,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Oates Tegwen,RSA,53.0,16.62,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,DNF,16.622,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Riveros Anahí,CHI,54.0,FALSE START,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,DNS,,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
Duron Antonio Iris Pamela,HON,,DNS,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Speed,Women,Qualification,2023-06-30,/api/v1/category_rounds/7692/results,/api/v1/events/1298/result/6,,,2023-06-30_Villars-sur-Ollon_Speed_Women_Qualification.csv
