name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Carmanns Leander,GER,20,5.344,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.342,5.344,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Amon Kevin,AUT,21,5.361,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.73,5.361,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Mawem Bassa,FRA,22,5.362,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.362,5.383,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Pavlenko Kostiantyn,UKR,23,5.366,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.366,5.432,2023-07-07_Chamonix_Speed_Men_Qualification.csv
WANG XINSHANG,CHN,24,5.40,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.219,5.4,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Tkach Yaroslav,UKR,25,5.43,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.437,11.128,2023-07-07_Chamonix_Speed_Men_Qualification.csv
OMASA Ryo,JPN,26,5.45,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.455,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,27,5.485,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.536,5.485,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Pitcher Ethan,CAN,28,5.487,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.761,5.487,2023-07-07_Chamonix_Speed_Men_Qualification.csv
JUNG Yongjun,KOR,29,5.50,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.502,6.901,2023-07-07_Chamonix_Speed_Men_Qualification.csv
CAO LONG,CHN,30,5.52,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.529,6.833,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Granja Carlos,ECU,31,5.56,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.124,5.563,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Knapp Lukas,AUT,32,5.59,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.642,5.592,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Lee Yongsu,KOR,33,5.62,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,8.533,5.625,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Robbiati Luca,ITA,34,5.67,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.956,5.674,2023-07-07_Chamonix_Speed_Men_Qualification.csv
TABUCHI Motonori,JPN,35,5.72,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.979,5.726,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Payet Gaboriaud Marius,FRA,36,5.744,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.784,5.744,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Plangger Tobias,AUT,37,5.748,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.748,5.817,2023-07-07_Chamonix_Speed_Men_Qualification.csv
KANG Minsu,KOR,38,5.75,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.758,5.811,2023-07-07_Chamonix_Speed_Men_Qualification.csv
David Julian,NZL,39,5.80 (OcR),IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.784,5.801,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Takenaka Sho,JPN,40,5.84,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.84,5.897,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Bogeschdorfer Lawrence,AUT,41,5.86,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.862,8.265,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Bader Linus,GER,42,5.87,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.872,6.24,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Garnier Marceau,FRA,43,5.90,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.906,6.597,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Mallesh Deepu,IND,44,5.94,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.947,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Stokes Rafe,GBR,45,5.96,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,10.989,5.963,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Wroblewski Mikolaj,POL,46,5.97,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.978,6.499,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Bruyns Joshua,RSA,47,5.99 (AfR),IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.196,5.996,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Murat Alisher,KAZ,48,6.03,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.046,6.039,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Choi Jongbin,KOR,49,6.06,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.773,6.061,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Chicaiza Davila Tomas,ECU,50,6.13 (7.427),IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.132,7.427,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Zedler Dorian,GER,51,6.13 (7.941),IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.941,6.132,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Ledesma jose tomas,CHI,52,6.16,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.165,6.187,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Chan Cheung-chi Shoji,HKG,53,6.20,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.2,7.422,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Moro Guillaume,FRA,54,6.21,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.217,9.922,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Yessipov Matvey,KAZ,55,6.28,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.764,6.288,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Goddard Aidan,USA,56,6.33,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,10.267,6.334,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Fall Matthew,GBR,57,6.39,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.392,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,58,6.49,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,6.954,6.493,2023-07-07_Chamonix_Speed_Men_Qualification.csv
WANG MINHUI,CHN,59,6.75,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,8.104,6.759,2023-07-07_Chamonix_Speed_Men_Qualification.csv
AU Chi-fung,HKG,60,6.83,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,6.83,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Kriz Jan,CZE,61,6.87,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,6.872,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Horton Chad,AUS,62,7.02,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.021,7.339,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Hammer Zach,USA,63,7.05,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,7.055,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Chisholm Flynn,NZL,64,7.38,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.516,7.386,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Egg Pedro,BRA,65,7.79,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,8.857,7.79,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Sternik Valentin,ARG,66,8.52,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,8.522,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Maimuratov Amir,KAZ,67,8.99,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,8.994,9.294,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Estevez  Isaac,ECU,68,FALL,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
KATIBIN KIROMAL,INA,68,FALL,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
O'Francia Quinn,USA,68,FALL,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Bratschi Noah,USA,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.672,DNS,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Dzienski Marcin,POL,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,7.042,DNS,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNS,DNF,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Lucke Sebastian,GER,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.575,DNS,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Perez Gustavo Jose,VEN,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,5.884,DNS,2023-07-07_Chamonix_Speed_Men_Qualification.csv
Skolnik Darren,USA,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNS,6.323,2023-07-07_Chamonix_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,71,FALSE START,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Speed,Men,Qualification,2023-07-07,/api/v1/category_rounds/7695/results,/api/v1/events/1299/result/2,DNF,DNS,2023-07-07_Chamonix_Speed_Men_Qualification.csv
