name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Raboutou Brooke,USA,1,4T4z 19 19,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,2,2,6,6,3,3,8,8,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
ITO Futaba,JPN,2,3T4z 6 7,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,2,2,X,1,2,2,2,2,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Nonaka Miho,JPN,3,3T4z 7 15,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,2,2,2,1,3,3,X,9,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Garnbret Janja,SLO,4,3T4z 9 12,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,1,1,6,3,2,2,X,6,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Grossman Natalia,USA,5,3T4z 9 14,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,4,4,X,5,4,4,1,1,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Mori Ai,JPN,6,2T3z 5 6,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,X,X,1,4,4,1,1,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Avezou Zélia,FRA,7,2T3z 5 7,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,X,X,2,4,4,1,1,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Kazbekova Ievgeniia,UKR,8,2T3z 8 11,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,X,X,3,5,5,3,3,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Gibert Fanny,FRA,9,2T3z 10 17,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,7,X,X,3,3,7,7,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Sanders Anastasia,USA,10,2T3z 16 14,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,X,X,1,11,11,5,2,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Pilz Jessica,AUT,11,1T3z 4 11,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,X,X,5,4,4,X,2,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Mackenzie Oceania,AUS,12,1T3z 5 12,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,4,X,3,5,5,X,X,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Buršíková Martina,SVK,13,1T2z 2 7,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,5,X,X,2,2,X,X,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
AOYAGI Mia,JPN,14,1T2z 6 8,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,2,X,X,6,6,X,X,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
Gejo Stasa,SRB,15,1T2z 7 6,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Boulder,Women,Semi-final,2023-06-14,/api/v1/category_rounds/8251/results,/api/v1/events/1297/result/7,X,1,X,X,7,5,X,X,2023-06-14_Innsbruck_Boulder_Women_Semi-final.csv
