name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Roberts Toby,GBR,1,3T4z 6 19,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,3,3,2,2,1,1,X,13
ANRAKU Sorato,JPN,2,3T4z 7 7,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,2,2,3,1,2,1,X,3
NARASAKI Tomoa,JPN,3,3T4z 8 6,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,1,1,1,1,X,1,6,3
LEE Dohyun,KOR,4,3T4z 12 7,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,3,2,X,1,3,1,6,3
NARASAKI Meichi,JPN,5,2T4z 6 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,5,2,1,1,X,1,X,6
Ogata Yoshiyuki,JPN,6,2T4z 7 8,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,4,3,1,X,1,4,2
Duffy Colin,USA,7,2T4z 7 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,5,5,2,2,X,1,X,2
Flohé Yannick,GER,8,2T4z 8 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,7,4,1,1,X,1,X,4
Ginés López Alberto,ESP,9,1T4z 2 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,5,2,1,X,1,X,3
McArthur Hamish,GBR,10,1T3z 1 3,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,1,1,X,1,X,1
Milne Maximillian,GBR,11,1T3z 3 6,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,3,2,X,X,X,1,X,3
Posch Jan-Luca,AUT,12,1T3z 6 13,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,6,6,X,X,X,3,X,4
Favot leo,FRA,13,0T3z 0 8,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,4,X,X,X,1,X,3
KAYOTANI Ritsu,JPN,13,0T3z 0 8,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,X,2,X,1,X,5
Marcus Nimrod,ISR,15,0T3z 0 9,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,5,X,X,X,1,X,3
CHON Jongwon,KOR,16,0T3z 0 13,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,X,2,X,1,X,10
MacDougall Jack,GBR,17,0T2z 0 4,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,2,X,X,X,X,X,2
Peharc Anze,SLO,18,0T2z 0 5,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,X,X,X,2,X,3
Ernsberger Ellis,USA,19,0T2z 0 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,X,3,X,X,X,7
Ondra Adam,CZE,19,0T2z 0 10,IFSC World Cup Brixen 2023,1296,2023,Brixen,Boulder,Men,Semi-final,2023-06-09,/api/v1/category_rounds/8202/results,/api/v1/events/1296/result/3,X,X,X,X,X,1,X,9
