name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
MADE RITA KUSUMA DEWI DESAK,INA,1,6.49,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,6.708,True,6.642,True,6.481,True,6.492,,,2023-08-01_Bern_Speed_Women_Final.csv
Hunt Emma,USA,2,6.67 (PaR),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,6.832,True,7.107,True,7.171,False,6.672,,,2023-08-01_Bern_Speed_Women_Final.csv
Miroslaw Aleksandra,POL,3,6.55,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,6.419,True,6.387,False,FALL,,,True,6.555,2023-08-01_Bern_Speed_Women_Final.csv
Kalucka Aleksandra,POL,4,8.07,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,6.705,True,6.587,False,7.402,,,False,8.073,2023-08-01_Bern_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,INA,5,7.72 (6.86),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,6.86,False,7.726,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
Chudziak Patrycja,POL,6,7.14 (7.04),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,7.183,False,7.141,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
Romero Pérez Leslie Adriana,ESP,7,7.18,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,7.198,False,7.18,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
ZHOU YAFEI,CHN,8,7.22,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,True,7.458,False,7.226,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
Kalucka Natalia,POL,9,FALL (6.98),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,FALL,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
DENG LIJUAN,CHN,10,7.50 (7.13),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,7.505,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
JEONG Jimin,KOR,11,7.15,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,7.152,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
NIU DI,CHN,12,7.21,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,7.21,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
Viglione Capucine,FRA,13,8.61 (7.27),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,8.614,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
WANG SHENGYAN,CHN,14,7.78 (7.42),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,7.787,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
Randi  Giulia,ITA,15,7.43,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,7.436,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
IQAMAH NURUL,INA,16,10.03 (7.46),IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Final,2023-08-01,/api/v1/category_rounds/8327/results,/api/v1/events/1301/result/6,False,10.036,,,,,,,,,2023-08-01_Bern_Speed_Women_Final.csv
