name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Miroslaw Aleksandra,POL,1,6.42,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,6.422,7.289,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Kalucka Aleksandra,POL,2,6.84,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,6.992,6.84,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
MADE RITA KUSUMA DEWI DESAK,INA,3,6.86,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,6.948,6.863,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
DENG LIJUAN,CHN,4,6.88,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,6.886,6.951,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Hunt Emma,USA,5,6.90,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,DNF,6.909,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Kalucka Natalia,POL,6,6.95,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.228,6.959,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
SALLSABILLAH RAJIAH,INA,7,7.05,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.09,7.051,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
NIU DI,CHN,8,7.13,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.132,7.332,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,9,7.35,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.356,7.485,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,10,7.37,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.443,7.374,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
JEONG Jimin,KOR,11,7.41,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.419,9.774,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Viglione Capucine,FRA,12,7.50,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.5,7.938,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Randi  Giulia,ITA,13,7.527,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.688,7.527,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Colli Beatrice,ITA,14,7.528,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.528,9.272,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Lebon Manon,FRA,15,7.68,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.52,7.685,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Ritter Franziska,GER,16,7.75,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.882,7.753,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Rojas Andrea,ECU,17,7.861,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.159,7.861,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Gautron Lison,FRA,18,7.868,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,7.889,7.868,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
WANG SHENGYAN,CHN,19,7.89,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,DNF,7.891,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Andrier Victoire,FRA,20,7.94,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,DNF,7.944,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,21,8.00,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.008,8.186,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Kelly Piper,USA,22,8.15,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.15,8.199,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
NOH Heeju,KOR,23,8.19,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.198,8.708,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Runnels Liberty,USA,24,8.25,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.253,8.349,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,25,8.28,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.283,8.428,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
ZHANG SHAOQIN,CHN,26,8.29,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.845,8.299,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Curcio Sophia,USA,27,8.40,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.405,8.417,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
HAYASHI Natsumi,JPN,28,8.46,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.754,8.469,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
KANETANI Haruka,JPN,29,8.60,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.601,8.919,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Velev Erica,CAN,30,8.61,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,10.45,8.619,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Rothfork Isis,USA,31,8.67,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.817,8.676,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Brozek Anna,POL,32,8.69,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.695,DNF,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Close Callie,USA,33,8.81,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,8.819,9.644,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,34,8.82,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.466,8.82,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Macias Ferreira Valeria,MEX,35,8.84,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.172,8.841,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
YANG MI,CHN,36,9.03,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.732,9.036,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
