name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1.0,2.24,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,TOP,TOP,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Pilz Jessica,AUT,2.0,3.32,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,41+,TOP,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Grossman Natalia,USA,3.0,3.54,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,TOP,37+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Raboutou Brooke,USA,3.0,3.54,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,TOP,37+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,5.0,4.24,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,39+,TOP,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Rogora Laura,ITA,6.0,7.66,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,TOP,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
KIM Jain,KOR,7.0,8.22,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,39+,34+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
KUME Nonoha,JPN,8.0,8.37,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,36+,37+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Krampl Mia,SLO,9.0,10.25,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,36+,34+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,10.0,10.39,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,39+,29+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
TANII Natsuki,JPN,11.0,11.37,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,41+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Romain Salomé,FRA,12.0,11.83,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,36+,30+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Pötzi Mattea,AUT,13.0,14.14,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,34+,30+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Hily Manon,FRA,14.0,14.54,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,39+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Zhang YUETONG,CHN,14.0,14.54,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,39+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Lukan Vita,SLO,16.0,15.97,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,30+,30+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Skusek Lana,SLO,17.0,18.14,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,36+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
van der Meer Lynn,NED,18.0,20.57,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,35+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Dörffel Lucia,GER,19.0,21.68,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,34+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
NAKAGAWA Ryu,JPN,20.0,22.74,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,33,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,21.0,24.48,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,30+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Bertone Oriane,FRA,22.0,25.65,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,30,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Janicot Hélène,FRA,23.0,26.32,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,36+,16+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
Rekabi Elnaz,IRI,24.0,26.77,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,29+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
SA Sol,KOR,24.0,26.77,IFSC World Cup Villars 2023,1298,2023,Villars-sur-Ollon,Lead,Women,Qualification,2023-06-30,/api/v1/category_rounds/7690/results,/api/v1/events/1298/result/5,29+,20+,2023-06-30_Villars-sur-Ollon_Lead_Women_Qualification.csv
