name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Mori Ai,JPN,1,1.73,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,TOP,39+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Krampl Mia,SLO,2,2.45,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,38+,39+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
TANII Natsuki,JPN,3,3.35,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,TOP,33+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Lukan Vita,SLO,4,4.69,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,30+,39+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
KIM Jain,KOR,5,5.0,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,36+,35+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Pilz Jessica,AUT,6,6.32,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,37+,32,2023-09-22_Wujiang_Lead_Women_Qualification.csv
ITO Futaba,JPN,7,7.35,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,33+,32+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Nonaka Miho,JPN,8,7.5,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,33,33+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Mackenzie Oceania,AUS,9,7.75,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,30,35+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
NAKAGAWA Ryu,JPN,10,9.08,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,35+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Avezou Zélia,FRA,11,12.04,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,31,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Zhang YUETONG,CHN,12,13.13,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,33,26+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Copar Sara,SLO,13,15.47,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Matsufuji Anon,JPN,13,15.47,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Pötzi Mattea,AUT,13,15.47,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Kremer Valeri,ISR,16,18.76,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,27,29+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
van der Meer Lynn,NED,17,19.44,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,32+,14,2023-09-22_Wujiang_Lead_Women_Qualification.csv
KOIKE Hana,JPN,18,19.48,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,26+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Totkova Aleksandra,BUL,18,19.48,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,26+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Tarkus Lucija,SLO,20,19.6,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Gibert Fanny,FRA,21,19.9,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29,28,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,22,22.73,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,27+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Debevec Katja,SLO,23,23.92,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29,23+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Demmel Martina,GER,24,24.03,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,21,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Hily Manon,FRA,25,24.23,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,16+,28+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
LUO ZHILU,CHN,26,24.59,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,27+,27+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Shiran Noa,ISR,27,24.69,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,26+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Meul Hannah,GER,28,26.01,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29+,17,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Klingler Petra,SUI,29,26.74,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,29,21+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Smetanova Michaela,CZE,30,27.24,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,22+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Caulier Chloe,BEL,31,27.55,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,26,26+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Yip Alannah,CAN,32,29.35,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,21+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
SEO Yejoo,KOR,33,30.0,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28,22,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Bernhard Emma,GER,34,30.85,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,18+,22+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Atkins Käthe,GER,35,31.75,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,18,22+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Siruckova Tereza,CZE,36,32.15,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,28+,19,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Apel Anna Maria,GER,37,34.21,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,18,21+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Adamovska Eliska,CZE,38,36.28,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,16+,21+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
WU CHUNHUA,CHN,39,36.74,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,18,19+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
HUANG ZIHAN,CHN,40,36.99,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,17,20+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Perry Roxy,AUS,41,40.39,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,14+,19+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
XIANG HONGCHUN,CHN,42,41.73,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,16+,13+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Verma Anisha,IND,43,42.21,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,16+,13,2023-09-22_Wujiang_Lead_Women_Qualification.csv
LIU YIXIN,CHN,44,42.43,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,14,18+,2023-09-22_Wujiang_Lead_Women_Qualification.csv
Shaikh Saniya  Farooque,IND,45,44.24,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Women,Qualification,2023-09-22,/api/v1/category_rounds/7708/results,/api/v1/events/1303/result/5,14+,8,2023-09-22_Wujiang_Lead_Women_Qualification.csv
