name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
KIM Jain,KOR,1,2.0,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,TOP,TOP,2023-07-14_Briançon_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,1,2.0,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,TOP,TOP,2023-07-14_Briançon_Lead_Women_Qualification.csv
TANII Natsuki,JPN,3,3.74,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,TOP,43+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Adamovska Eliska,CZE,4,4.69,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,42+,TOP,2023-07-14_Briançon_Lead_Women_Qualification.csv
KUME Nonoha,JPN,5,4.74,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,49+,44+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Romain Salomé,FRA,6,5.41,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,44+,44+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,7,6.16,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,50+,42+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Hily Manon,FRA,8,8.65,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,44+,41+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Hirano Natsumi,JPN,9,10.22,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,42+,42+,2023-07-14_Briançon_Lead_Women_Qualification.csv
Skusek Lana,SLO,10,11.07,IFSC World Cup Briançon 2023,1300,2023,Briançon,Lead,Women,Qualification,2023-07-14,/api/v1/category_rounds/7698/results,/api/v1/events/1300/result/5,41+,43+,2023-07-14_Briançon_Lead_Women_Qualification.csv
