name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Miroslaw Aleksandra,POL,1,6.43,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,7.391,True,6.677,True,6.48,True,6.437,,,2023-05-06_Indonesia_Speed_Women_Final.csv
MADE RITA KUSUMA DEWI DESAK,INA,2,6.52 (AsR),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,6.94,True,6.696,True,6.658,False,6.521,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Kalucka Aleksandra,POL,3,6.64,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,7.011,True,7.716,False,6.753,,,True,6.649,2023-05-06_Indonesia_Speed_Women_Final.csv
DENG LIJUAN,CHN,4,6.65,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,6.837,True,6.701,False,6.698,,,False,6.65,2023-05-06_Indonesia_Speed_Women_Final.csv
NIU DI,CHN,5,6.74,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,6.946,False,6.742,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Kalucka Natalia,POL,6,FALL (6.74),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,7.373,False,FALL,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Hunt Emma,USA,7,6.79 (PaR),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,6.932,False,6.795,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,INA,8,6.84,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,True,7.118,False,6.849,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
IQAMAH NURUL,INA,9,7.20 (7.05),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.2,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
WANG SHENGYAN,CHN,10,7.78 (7.23),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.789,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
JEONG Jimin,KOR,11,7.29,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.294,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
AMANDA NARDA MUTIA,INA,12,FALL (7.30),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,FALL,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Ritter Franziska,GER,13,9.85 (7.37),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,9.852,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Viglione Capucine,FRA,14,7.69 (7.38),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.695,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
Chudziak Patrycja,POL,15,7.48 (7.38),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.488,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
ZHOU YAFEI,CHN,16,7.50 (7.42),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Women,Final,2023-05-06,/api/v1/category_rounds/8089/results,/api/v1/events/1293/result/6,False,7.506,,,,,,,,,2023-05-06_Indonesia_Speed_Women_Final.csv
