name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
De Alba Flores Santiago,MEX,33,32.62,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,24+,22
Ho Foganholo Felipe ,BRA,34,33.17,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16+,24+
Rusev Nikolay,BUL,34,33.17,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16+,24+
AU Chi-fung,HKG,36,33.26,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,24+,21+
YAO JINWEI,CHN,37,34.09,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,24+,21
AUEAREECHIT Auswin,THA,38,34.7,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,24+,20
Martin Nathan,LUX,39,35.75,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,22,23+
NI GUOQING,CHN,40,36.49,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,19+,23+
SANGZHU NIMA,CHN,40,36.49,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,19+,23+
CHEN YONGCHEN,CHN,42,40.41,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,15+,23+
Vezonik Gregor,SLO,43,40.74,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16+,21
Chan Cheung-chi Shoji,HKG,44,43.09,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,13,21+
Lovenjak Sudar Zan,SLO,45,44.0,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16,17+
Vancraeynest Ties,BEL,45,44.0,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16,17+
Wen Ying-Chieh,TPE,47,45.22,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,16,16
Wadood Fazal,PAK,48,48.0,IFSC World Cup Wujiang 2023,1303,2023,Wujiang,Lead,Men,Qualification,2023-09-22,/api/v1/category_rounds/7707/results,/api/v1/events/1303/result/1,3+,DNS
