name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
JUNG Yongjun,KOR,24,5.59,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.59,9.464,2023-04-28_Seoul_Speed_Men_Qualification.csv
Granja Carlos,ECU,25,5.60,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.6,5.664,2023-04-28_Seoul_Speed_Men_Qualification.csv
Khaibullin Rishat,KAZ,26,5.61,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.61,6.51,2023-04-28_Seoul_Speed_Men_Qualification.csv
IKEDA Yudai,JPN,27,5.62,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.86,5.62,2023-04-28_Seoul_Speed_Men_Qualification.csv
Hammer Zach,USA,28,5.63,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.636,8.795,2023-04-28_Seoul_Speed_Men_Qualification.csv
Stokes Rafe,GBR,29,5.64,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.64,5.694,2023-04-28_Seoul_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,30,5.66,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.66,6.539,2023-04-28_Seoul_Speed_Men_Qualification.csv
Bratschi Noah,USA,31,5.70,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.9,5.7,2023-04-28_Seoul_Speed_Men_Qualification.csv
KATIBIN KIROMAL,INA,32,5.71,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.71,6.32,2023-04-28_Seoul_Speed_Men_Qualification.csv
Knapp Lukas,AUT,33,5.743,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNF,5.743,2023-04-28_Seoul_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,34,5.748,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNF,5.748,2023-04-28_Seoul_Speed_Men_Qualification.csv
Plangger Tobias,AUT,35,5.79,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.79,6.674,2023-04-28_Seoul_Speed_Men_Qualification.csv
Lucke Sebastian,GER,36,5.85,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNF,5.85,2023-04-28_Seoul_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,37,5.88,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.885,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,38,5.90,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.95,5.9,2023-04-28_Seoul_Speed_Men_Qualification.csv
Ernsberger Merritt,USA,39,5.93,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.42,5.938,2023-04-28_Seoul_Speed_Men_Qualification.csv
Payet Gaboriaud Marius,FRA,40,5.96,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.98,5.966,2023-04-28_Seoul_Speed_Men_Qualification.csv
Kriz Jan,CZE,41,5.98,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,5.98,6.023,2023-04-28_Seoul_Speed_Men_Qualification.csv
KALIBAY ZHANDOS,KAZ,42,6.07,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.078,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
LE CLERCQ DE LANNOY Yann,FRA,43,6.11,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNF,6.119,2023-04-28_Seoul_Speed_Men_Qualification.csv
Alipourshenazandifard Milad,IRI,44,6.14,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.09,6.141,2023-04-28_Seoul_Speed_Men_Qualification.csv
KIM Young Hyun,KOR,45,6.15 (6.493),IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.493,6.15,2023-04-28_Seoul_Speed_Men_Qualification.csv
Lin Chia Hsiang,TPE,46,6.15 (7.370),IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.15,7.37,2023-04-28_Seoul_Speed_Men_Qualification.csv
Le Dylan,CAN,47,6.21,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.21,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
Mallesh Deepu,IND,48,6.27,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.98,6.276,2023-04-28_Seoul_Speed_Men_Qualification.csv
TABUCHI Motonori,JPN,49,6.310,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.31,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
Chan Cheung-chi Shoji,HKG,50,6.316,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.56,6.316,2023-04-28_Seoul_Speed_Men_Qualification.csv
David Julian,NZL,51,6.43 (OcR),IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.91,6.439,2023-04-28_Seoul_Speed_Men_Qualification.csv
Boulos Alessandro,ITA,52,6.46,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.465,7.301,2023-04-28_Seoul_Speed_Men_Qualification.csv
KIM Dong Jun,KOR,53,6.56,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.56,7.127,2023-04-28_Seoul_Speed_Men_Qualification.csv
Skolnik Darren,USA,54,6.60,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.605,6.604,2023-04-28_Seoul_Speed_Men_Qualification.csv
INTRACHUPONGSE ARDCH,THA,55,6.67,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.78,6.677,2023-04-28_Seoul_Speed_Men_Qualification.csv
MUHAMMAD FAJRI ALFIAN,INA,56,6.79,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.791,7.68,2023-04-28_Seoul_Speed_Men_Qualification.csv
KANG Minsu,KOR,57,6.86,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,6.89,6.864,2023-04-28_Seoul_Speed_Men_Qualification.csv
MOON Taeung,KOR,58,7.06,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.61,7.067,2023-04-28_Seoul_Speed_Men_Qualification.csv
O'Francia Quinn,USA,59,7.17,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.17,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
Sternik Valentin,ARG,60,7.32,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.67,7.324,2023-04-28_Seoul_Speed_Men_Qualification.csv
Chisholm Flynn,NZL,61,7.48,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.487,7.51,2023-04-28_Seoul_Speed_Men_Qualification.csv
Toktarov Damir,KAZ,62,7.49,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,11.54,7.49,2023-04-28_Seoul_Speed_Men_Qualification.csv
Choi Jongbin,KOR,63,7.95,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.65,7.95,2023-04-28_Seoul_Speed_Men_Qualification.csv
Levesque Adrien,CAN,64,8.02,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.022,9.99,2023-04-28_Seoul_Speed_Men_Qualification.csv
Moro Guillaume,FRA,65,8.44,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,8.44,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
WONG Cheuk-nam,HKG,66,10.60,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,10.6,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,67,FALL,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNF,DNF,2023-04-28_Seoul_Speed_Men_Qualification.csv
Alipour Shenazandifard Reza,IRI,68,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNS,DNS,2023-04-28_Seoul_Speed_Men_Qualification.csv
CAO LONG,CHN,68,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNS,DNS,2023-04-28_Seoul_Speed_Men_Qualification.csv
Carmanns Leander,GER,68,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNS,DNS,2023-04-28_Seoul_Speed_Men_Qualification.csv
Noya Cardona Erik,ESP,68,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,DNS,5.51,2023-04-28_Seoul_Speed_Men_Qualification.csv
Pitcher Ethan,CAN,68,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Men,Qualification,2023-04-28,/api/v1/category_rounds/7673/results,/api/v1/events/1292/result/2,7.74,DNS,2023-04-28_Seoul_Speed_Men_Qualification.csv
