name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
ANRAKU Sorato,JPN,1.0,2.5,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41+,TOP,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Duffy Colin,USA,2.0,4.03,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41+,41+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Lehmann Sascha,SUI,2.0,4.03,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41,TOP,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Megos Alexander,GER,2.0,4.03,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41,TOP,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,2.0,4.03,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41+,41+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Schubert Jakob,AUT,6.0,5.48,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39+,TOP,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Roberts Toby,GBR,7.0,6.42,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41+,38+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
HOMMA Taisei,JPN,8.0,7.65,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41,40+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,9.0,9.87,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,38+,42+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Ogata Yoshiyuki,JPN,10.0,13.12,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,41,36,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
HIGUCHI Masahiro,JPN,11.0,14.07,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39+,38+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
LEE Dohyun,KOR,11.0,14.07,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,37,40+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Potocar Luka,SLO,13.0,15.2,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39,39,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Schalck Mejdi,FRA,13.0,15.2,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39,39,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Grupper Jesse,USA,15.0,16.43,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39+,36+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
NARASAKI Tomoa,JPN,15.0,16.43,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39+,36+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
NARASAKI Meichi,JPN,17.0,17.87,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,40,34,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Jenft Paul,FRA,18.0,19.27,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39,36+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
PAN YUFEI,CHN,19.0,20.06,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,28,39+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Ginés López Alberto,ESP,20.0,22.05,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,21,40+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
SONG Yunchan,KOR,21.0,22.62,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,39,34+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,22.0,24.19,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,33+,36+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Tomatis Giorgio,ITA,22.0,24.19,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,33+,36+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Preskar Milan,SLO,24.0,26.7,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,17+,39+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
OMATA Shion,JPN,25.0,26.83,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,25,37+,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
Scherz Stefan,AUT,26.0,27.46,IFSC World Cup Innsbruck 2023,1297,2023,Innsbruck,Lead,Men,Qualification,2023-06-14,/api/v1/category_rounds/7687/results,/api/v1/events/1297/result/1,33+,35,2023-06-14_Innsbruck_Lead_Men_Qualification.csv
