name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
KIM Jain,KOR,1,43+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,43+
KUME Nonoha,JPN,2,38+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,38+
Janicot Hélène,FRA,3,38+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,38+
Pilz Jessica,AUT,4,37+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,37+
Nonaka Miho,JPN,5,37+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,37+
Krampl Mia,SLO,6,33,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,33
Lukan Vita,SLO,7,29+,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,29+
SEO Chaehyun,KOR,8,22,IFSC World Cup Chamonix 2023,1299,2023,Chamonix,Lead,Women,Final,2023-07-07,/api/v1/category_rounds/8333/results,/api/v1/events/1299/result/5,22
