name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
KATIBIN KIROMAL,INA,1,5.03,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.038,5.119,2023-05-06_Indonesia_Speed_Men_Qualification.csv
LEONARDO VEDDRIQ,INA,2,5.09,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,9.139,5.09,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Watson Samuel,USA,3,5.13,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.137,5.663,2023-05-06_Indonesia_Speed_Men_Qualification.csv
ADI MULYONO RAHMAD,INA,4,5.14,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.28,5.145,2023-05-06_Indonesia_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,5,5.16,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.522,5.168,2023-05-06_Indonesia_Speed_Men_Qualification.csv
NURSAMSA RAHARJATI,INA,6,5.18,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.234,5.18,2023-05-06_Indonesia_Speed_Men_Qualification.csv
WU PENG,CHN,7,5.21,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,DNF,5.219,2023-05-06_Indonesia_Speed_Men_Qualification.csv
YASUKAWA Jun,JPN,8,5.22,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.228,5.281,2023-05-06_Indonesia_Speed_Men_Qualification.csv
ARIPIN ZAINAL,INA,9,5.243,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.375,5.243,2023-05-06_Indonesia_Speed_Men_Qualification.csv
LONG JINBAO,CHN,10,5.248,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.248,5.301,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Zurloni Matteo,ITA,11,5.271,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,DNF,5.271,2023-05-06_Indonesia_Speed_Men_Qualification.csv
SHIN Euncheol,KOR,12,5.278,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.278,5.424,2023-05-06_Indonesia_Speed_Men_Qualification.csv
WANG XINSHANG,CHN,13,5.28,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.459,5.288,2023-05-06_Indonesia_Speed_Men_Qualification.csv
CAO LONG,CHN,14,5.29,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,11.106,5.298,2023-05-06_Indonesia_Speed_Men_Qualification.csv
ASPAR ASPAR,INA,15,5.33,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.34,5.335,2023-05-06_Indonesia_Speed_Men_Qualification.csv
TKACH Yaroslav,UKR,16,5.35,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.532,5.355,2023-05-06_Indonesia_Speed_Men_Qualification.csv
MUHAMMAD HINAYAH,INA,17,5.37,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.377,5.683,2023-05-06_Indonesia_Speed_Men_Qualification.csv
TRI SYAHRIA ADITYA,INA,18,5.39,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.396,5.433,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Noya Cardona Erik,ESP,19,5.421,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,DNF,5.421,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Alipour Shenazandifard Reza,IRI,20,5.429,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,6.507,5.429,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Mawem Bassa,FRA,21,5.43,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.436,5.445,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Carmanns Leander,GER,22,5.49,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.494,6.446,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Brosler John,USA,23,5.50,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.5,7.709,2023-05-06_Indonesia_Speed_Men_Qualification.csv
ASWIN KRISTANTO RaAMASKI,INA,24,5.51,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.514,DNF,2023-05-06_Indonesia_Speed_Men_Qualification.csv
LEE Seungbeom,KOR,25,5.52,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.529,DNF,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Lucke Sebastian,GER,26,5.53,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.533,7.414,2023-05-06_Indonesia_Speed_Men_Qualification.csv
WANG MINHUI,CHN,27,5.54,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.547,5.588,2023-05-06_Indonesia_Speed_Men_Qualification.csv
MUHAMMAD FAJRI ALFIAN,INA,28,5.55,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.558,DNF,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Limpanichpakdee Aphiwit,THA,29,5.560,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.56,6.792,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,30,5.564,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.564,5.613,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Ernsberger Merritt,USA,31,5.58,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,5.731,5.581,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Dzienski Marcin,POL,32,5.596,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,DNF,5.596,2023-05-06_Indonesia_Speed_Men_Qualification.csv
Moro Guillaume,FRA,33,5.598,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Qualification,2023-05-06,/api/v1/category_rounds/7675/results,/api/v1/events/1293/result/2,DNF,5.598,2023-05-06_Indonesia_Speed_Men_Qualification.csv
