name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
WANG SHENGYAN,CHN,13,7.42,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.426,9.857,2023-08-01_Bern_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,14,7.46,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.263,7.465,2023-08-01_Bern_Speed_Women_Qualification.csv
Randi  Giulia,ITA,15,7.47,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.471,7.54,2023-08-01_Bern_Speed_Women_Qualification.csv
NIU DI,CHN,16,7.48,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.481,7.793,2023-08-01_Bern_Speed_Women_Qualification.csv
Colli Beatrice,ITA,17,7.51,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.653,7.514,2023-08-01_Bern_Speed_Women_Qualification.csv
ZHANG SHAOQIN,CHN,18,7.607,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.607,7.984,2023-08-01_Bern_Speed_Women_Qualification.csv
Rojas Andrea,ECU,19,7.609,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.652,7.609,2023-08-01_Bern_Speed_Women_Qualification.csv
Andrier Victoire,FRA,20,7.61,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.712,7.619,2023-08-01_Bern_Speed_Women_Qualification.csv
Martínez Vidal Carla,ESP,21,7.63,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.637,9.185,2023-08-01_Bern_Speed_Women_Qualification.csv
Ritter Franziska,GER,22,7.69,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.65,7.697,2023-08-01_Bern_Speed_Women_Qualification.csv
Brozek Anna,POL,23,7.77,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.776,7.981,2023-08-01_Bern_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,24,7.80,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.801,7.966,2023-08-01_Bern_Speed_Women_Qualification.csv
Curcio Sophia,USA,25,7.95,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,11.069,7.959,2023-08-01_Bern_Speed_Women_Qualification.csv
Kelly Piper,USA,26,7.99,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,7.992,8.195,2023-08-01_Bern_Speed_Women_Qualification.csv
Gautron Lison,FRA,27,8.04,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.042,10.311,2023-08-01_Bern_Speed_Women_Qualification.csv
TAKEUCHI Ai,JPN,28,8.09,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,10.973,8.093,2023-08-01_Bern_Speed_Women_Qualification.csv
Burova Oksana,UKR,29,8.34,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.196,8.342,2023-08-01_Bern_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,30,8.39,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.391,8.397,2023-08-01_Bern_Speed_Women_Qualification.csv
Darabian Mahya,IRI,31,8.415,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.415,8.707,2023-08-01_Bern_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,32,8.419,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.419,8.584,2023-08-01_Bern_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,33,8.43,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,DNF,8.433,2023-08-01_Bern_Speed_Women_Qualification.csv
HAYASHI Natsumi,JPN,34,8.46,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.465,8.906,2023-08-01_Bern_Speed_Women_Qualification.csv
Macias Ferreira Valeria,MEX,35,8.52,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.75,8.525,2023-08-01_Bern_Speed_Women_Qualification.csv
Horielova Kseniia,UKR,36,8.63,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.632,8.631,2023-08-01_Bern_Speed_Women_Qualification.csv
Shchyharieva Alina,UKR,37,8.68,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.683,8.787,2023-08-01_Bern_Speed_Women_Qualification.csv
Close Callie,USA,38,8.71,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,11.495,8.713,2023-08-01_Bern_Speed_Women_Qualification.csv
KANETANI Haruka,JPN,39,8.76,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,8.766,10.053,2023-08-01_Bern_Speed_Women_Qualification.csv
Runnels Liberty,USA,40,8.79,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.037,8.792,2023-08-01_Bern_Speed_Women_Qualification.csv
Velev Erica,CAN,41,8.89,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.767,8.892,2023-08-01_Bern_Speed_Women_Qualification.csv
Raksachat Pratthana,THA,42,8.95,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.45,8.952,2023-08-01_Bern_Speed_Women_Qualification.csv
SUNG Hanareum,KOR,43,8.96,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,DNF,8.962,2023-08-01_Bern_Speed_Women_Qualification.csv
Tetzlaff Sarah,NZL,44,8.98,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.297,8.984,2023-08-01_Bern_Speed_Women_Qualification.csv
Lebon Manon,FRA,45,9.33,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.33,DNF,2023-08-01_Bern_Speed_Women_Qualification.csv
YUN Dasom,KOR,46,9.45,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.454,DNF,2023-08-01_Bern_Speed_Women_Qualification.csv
Gebert Abby,NZL,47,9.46,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,14.924,9.466,2023-08-01_Bern_Speed_Women_Qualification.csv
Marlenova Assel,KAZ,48,9.51,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,10.26,9.518,2023-08-01_Bern_Speed_Women_Qualification.csv
CHOI NAWOO,KOR,49,9.70,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,12.526,9.708,2023-08-01_Bern_Speed_Women_Qualification.csv
Contreras Carmen,CHI,50,9.76,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.761,10.097,2023-08-01_Bern_Speed_Women_Qualification.csv
Fernández Gutierrez Arantza,MEX,51,9.86,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.865,10.146,2023-08-01_Bern_Speed_Women_Qualification.csv
Balarshina Anna,KAZ,52,9.93,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,9.933,10.095,2023-08-01_Bern_Speed_Women_Qualification.csv
Kozlova Arina,KAZ,53,10.21,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,10.514,10.215,2023-08-01_Bern_Speed_Women_Qualification.csv
Rangi Jorja,NZL,54,10.71,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,10.715,10.864,2023-08-01_Bern_Speed_Women_Qualification.csv
Ruano Abigail,ECU,55,11.02,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,11.025,13.421,2023-08-01_Bern_Speed_Women_Qualification.csv
Mejia  Nicole ,ECU,56,11.45,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,11.455,11.709,2023-08-01_Bern_Speed_Women_Qualification.csv
Hidalgo Amezquita María Fernanda,MEX,57,12.50,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,12.639,12.509,2023-08-01_Bern_Speed_Women_Qualification.csv
Crowley Grace,AUS,58,15.87,IFSC World Championships Bern 2023,1301,2023,Bern,Speed,Women,Qualification,2023-08-01,/api/v1/category_rounds/7704/results,/api/v1/events/1301/result/6,DNF,15.876,2023-08-01_Bern_Speed_Women_Qualification.csv
