name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Eiter Angela,AUT,1,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Vidmar Maja,SLO,2,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Ciavaldini Caroline,FRA,3,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Levet Sandrine,FRA,4,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Kim Jain,KOR,5,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Gros Natalija,SLO,6,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Markovic Mina,SLO,7,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Bacher Barbara,AUT,8,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Franko Lucka,SLO,9,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Noguchi Akiyo,JPN,9,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Kobayashi Yuka,JPN,11,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Durif Charlotte,FRA,12,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
Raffetseder Gerda,AUT,13,,UIAA Climbing Worldcup (L+S) - Singapore (SIN) 2006,436,2006,Singapore,Lead,Women,2006-08-05,/api/v1/events/436/result/5,2006-08-05_Singapore_Lead_Women_no-round.csv
