name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Danion Juliette,FRA,1,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Stöhr Anna,AUT,2,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Abramchuk Yulia,RUS,3,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Abgrall Emilie,FRA,4,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Graftiaux Chloé,BEL,5,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Seguy Audrey,GBR,6,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Son Mélanie,FRA,7,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Gros Natalija,SLO,8,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Bibik Olga,RUS,9,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Lipenska Helena,CZE,10,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Bacher Sabine,AUT,11,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Cufar Martina,SLO,11,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Vidmar Maja,SLO,13,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Combaz Celine,FRA,14,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Bacher Barbara,AUT,15,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Vidmar Katja,SLO,16,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Kim Jain,KOR,17,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Rajfova Silvie,CZE,18,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Hodann Anja,SWE,19,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
Alekseeva Kseniia,RUS,20,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Women,2006-06-16,/api/v1/events/431/result/7,2006-06-16_Fiera di Primiero_Boulder_Women_no-round.csv
