name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Bibik Olga,RUS,1,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Shalagina Olga,UKR,2,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Stöhr Anna,AUT,3,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Danion Juliette,FRA,4,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Eiter Angela,AUT,5,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Abramchuk Yulia,RUS,6,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Harmand Ludivine,FRA,7,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Bacher Barbara,AUT,8,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Hodann Anja,SWE,9,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
Ansade Maud,FRA,10,,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,426,2006,Veliko Tarnovo,Boulder,Women,2006-04-21,/api/v1/events/426/result/7,2006-04-21_Veliko Tarnovo_Boulder_Women_no-round.csv
