name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Becan Klemen,SLO,38,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Bresnehan Jake,AUS,38,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Droetto Fabrizio,ITA,38,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Farcy Nicolas,BEL,38,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Gross Johan,SWE,38,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Timmermans Michael,BEL,43,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Barcza Charlelie,BEL,44,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Berger Noé,LUX,44,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Krastev Ivaylo,BUL,44,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Vanden Driessche Sam,BEL,44,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Midtboe Magnus,NOR,48,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Sarkany Frederic,BEL,49,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
Andersen Sören,DEN,50,,UIAA Climbing Worldcup (L) - Puurs (BEL) 2006,427,2006,Puurs,Lead,Men,2006-04-28,/api/v1/events/427/result/1
