name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Meyer Jérôme,FRA,1,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Fischhuber Kilian,AUT,2,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Mrázek Tomás,CZE,3,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Pouvreau Gérome,FRA,4,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Julien Stephane,FRA,5,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Caminati Michele,ITA,6,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Core Christian,ITA,7,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Earl Andrew,GBR,8,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
McColl Sean,CAN,9,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Gaidioz Loïc,FRA,10,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Ghidini Stefano,ITA,11,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Ennemoser Lukas,AUT,12,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Parry Gareth,GBR,13,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Baumann Jonas,GER,14,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Watson Stewart,GBR,15,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Borowka Andre,GER,16,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Chrastina Andrej,SVK,17,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Barrans David,GBR,18,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Oleksy Tomasz,POL,19,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Dolezaj Peter,SVK,20,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
Carvalho Eduardo,BRA,21,,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,431,2006,Fiera di Primiero,Boulder,Men,2006-06-16,/api/v1/events/431/result/3,2006-06-16_Fiera di Primiero_Boulder_Men_no-round.csv
