name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Vaitsekhovskii Evgenii,RUS,1,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Rozak Erianto,INA,2,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Muhd Zaki bin Ramli,SGP,3,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Wahid Syafiq Utama Abdul,SGP,4,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Escobar Manuel,VEN,5,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Carvajal Nestor,VEN,6,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Peshekhonov Alexander,RUS,7,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Komondi Csaba,HUN,8,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Lai Chi-Wai,HKG,9,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Mohd Yusoff Muhammad Ridzuan,SGP,10,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Bokhari Hafzanizam,MAS,11,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Kosterin Alexander,RUS,12,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Abu Hassan Khairul Hafiz,MAS,13,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Fernandez Gary Leon,SGP,14,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Yusof Mohd Hamizan,MAS,15,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Masdari Zakariaya,MAS,16,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Jaafar Mohd Tarmizi,MAS,17,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Adnan Mohd Fiaz,MAS,18,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Ariff Fazilan Zul Hilmi,MAS,19,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
Hakim Wan Lukman,MAS,20,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
De Las Salas Leonel,VEN,21,,UIAA Climbing Worldcup (L+S) - Kuala Lumpur (MAS) 2006,437,2006,Kuala Lumpur,Speed,Men,2006-08-12,/api/v1/events/437/result/2,2006-08-12_Kuala Lumpur_Speed_Men_no-round.csv
