name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Patissier Isabelle,FRA,1,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Erbesfield Robyn,USA,2,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Raybaud Nanette,FRA,3,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Good Susi,SUI,4,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Hill Lynn,USA,5,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Iovane Luisa,ITA,6,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Butler Felicity,GBR,7,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Gloesener Catherine,BEL,8,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Dorsimond Isabelle,BEL,9,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
Richer Natalie,FRA,10,,UIAA Worldcup - Nürnberg 1991,105,1991,Nürnberg,Lead,Women,1991-10-30,/api/v1/events/105/result/5,1991-10-30_Nürnberg_Lead_Women_no-round.csv
