name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Erbesfield Robyn,USA,1,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Raybaud Nanette,FRA,2,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Good Susi,SUI,3,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Gloesener Catherine,BEL,4,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Ibanez-Tudoras Anna,ESP,5,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Brard Agnès,FRA,6,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Patissier Isabelle,FRA,7,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Iovane Luisa,ITA,8,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Ooiwa Akiko,JPN,9,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Butler Felicity,GBR,10,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Eisenhut Andrea,GER,11,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Dorsimond Isabelle,BEL,12,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Laffont Isabelle,FRA,13,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Mogi Eriko,JPN,14,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
You Jung-Ae,KOR,15,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Muroi Yumiko,JPN,16,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Furuta Rika,JPN,17,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Sugimori Chiaki,JPN,18,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Cha Ork-Young,KOR,19,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Kim Joung-Mi,KOR,19,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Gardiner Jill,GBR,21,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Masumi Mito,JPN,21,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Katou Youko,JPN,23,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Lin Chun-Fang,CHN,23,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Jacob Anne,IND,25,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Hsu Shu-Mei,TPE,26,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Sabharval Alka,IND,26,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
Yang Kusi-Chib,TPE,26,,UIAA Worldcup - Tokio 1991,104,1991,Tokio,Lead,Women,1991-10-15,/api/v1/events/104/result/5,1991-10-15_Tokio_Lead_Women_no-round.csv
