name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Brenna Cristian,ITA,1,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Hirayama Yuji,JPN,2,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Zardini Luca,ITA,3,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Petit François,FRA,4,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Rakhmetov Salavat,RUS,5,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Kryvosheytsev Yevgen,UKR,6,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Dewilde Paul,FRA,7,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Legrand François,FRA,7,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Lagni Bernardino,ITA,9,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Core Christian,ITA,10,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Bindhammer Andreas,GER,11,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Bindhammer Christian,GER,12,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Ovchinnikov Evgeny,RUS,13,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Crespi Flavio,ITA,14,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Valjavec Tomaz,SLO,15,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
Villien David,FRA,16,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
ANDRADA JIMENEZ Daniel,ESP,17,,UIAA Worldcup - Courmayeur (ITA) 1998,180,1998,Courmayeur,Lead,Men,1998-09-03,/api/v1/events/180/result/1,1998-09-03_Courmayeur_Lead_Men_no-round.csv
