name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Sarkany Muriel,BEL,1,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Sansoz Liv,FRA,2,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Gronkiewicz-Marcisz Iwona,POL,3,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Bodet Stéphanie,FRA,4,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Uhden Marietta,GER,5,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Schultz Annatina,SUI,6,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Bereciartu Urruzola Josune,ESP,7,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Avezou Cecile,FRA,8,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Chereshneva Venera,RUS,9,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Iovane Luisa,ITA,10,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Go Mi-Sun,KOR,11,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Choumilova Elena,RUS,12,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Hilly Margaux,FRA,12,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Gouriou Gaelle,FRA,14,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Marchisio Stella,ITA,15,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Hartmann Iva,SUI,16,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Inozemtseva Yulia,RUS,16,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Minoret Chloé,FRA,18,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
schöpf Bettina,AUT,19,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Aguirre Leire,ESP,20,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Haager Nicola,GER,21,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Martin Delphine,FRA,22,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Cufar Martina,SLO,23,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Piszczek Renata,POL,24,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Stranska Barbara,CZE,25,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Artioli Martina,ITA,26,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Bihr Isabelle,FRA,26,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Sedlmayer Katrin,GER,26,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Stremfelj Katarina,SLO,29,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Eyer Alexandra,SUI,30,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Ulmonova Simona,CZE,30,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Ovtchinnikova Elena,USA,32,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Raffetseder Gerda,AUT,32,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Hansen Gry,NOR,34,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Heurteaux Sophie,FRA,34,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Petrignet Carole,FRA,34,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Bell Claire,GBR,37,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Pigneur Delphine,FRA,38,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Benetti Lisa,ITA,39,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Nilsson Ingela,SWE,39,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Romero Agurtzane,ESP,41,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Francone Alessandra,ITA,42,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Rubio Mélaine,FRA,43,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Truden Sasa,SLO,43,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
Arran Anne,GBR,45,,UIAA Worldcup - Milan (ITA) 1998,181,1998,Milan,Lead,Women,1998-10-08,/api/v1/events/181/result/5,1998-10-08_Milan_Lead_Women_no-round.csv
