name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Moroni Gabriele,ITA,1,4t7 5b8,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,3,3,X,1,2,2
Fischhuber Kilian,AUT,2,3t3 5b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,1,1,X,1,X,1
Lama David,AUT,3,3t3 5b6,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,1,1,X,2,X,1
Pouvreau Gérome,FRA,3,3t3 5b6,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,1,1,X,2,X,1
Glairon Mondet Guillaume,FRA,5,3t4 5b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,2,1,X,1,X,1
Meral Julien,FRA,6,3t4 5b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,2,2,X,2,X,1
Laurence Ludovic,FRA,7,3t4 5b10,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,2,2,X,2,X,4
Shalagin Mykhaylo,UKR,8,3t5 5b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,3,3,X,1,X,1
Hoppe Markus,GER,9,3t5 5b9,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,2,2,2,2,X,1,X,3
Matsushima Akito,JPN,10,3t5 5b12,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,3,1,1,1,1,1,X,4,X,5
Julien Stéphan,FRA,11,3t5 5b14,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,3,2,X,6,X,4
Watanabe Kazuma,JPN,12,3t5 4b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,2,1,2,2,X,X,X,1
Müller Matthias,SUI,13,3t6 5b12,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,X,3,X,6,4,1
Verhoeven Jorg,NED,14,3t6 4b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,4,4,X,1,X,X
Borowka Andre,GER,15,3t8 4b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,3,1,4,4,X,X,X,1
Parry Gareth,GBR,16,3t9 4b9,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,3,3,X,X,X,3,5,2
Baumann Jonas,GER,17,2t2 5b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,X,1,1,1,1,1,X,1,X,1
Preti Lucas,ITA,18,2t2 5b6,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,X,2,X,1,X,1
Core Christian,ITA,19,2t2 5b13,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,X,6,X,3,X,2
Caminati Michele,ITA,20,2t2 5b14,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,1,1,X,8,X,3,X,1
Hoarau Didier,FRA,21,2t3 5b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,2,1,X,2,X,2,X,1
Nomine Baptiste,FRA,22,2t3 5b11,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,2,1,X,5,X,3,X,1
Badia Nicolas,FRA,23,2t4 4b9,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,3,1,X,2,X,X,X,5
Borowka Karsten,GER,24,2t4 3b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,2,1,2,1,X,5,X,X,X,X
LE COUSTER Yoann,FRA,25,2t6 4b9,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,2,1,X,2,4,4,X,X,X,2
Picq Davic,FRA,26,2t9 4b10,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,2,1,X,1,7,7,X,X,X,1
Ciccione Jérémie,FRA,27,1t1 5b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,X,1,X,1,X,2,X,2
Würth Peter,GER,28,1t1 5b10,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,X,2,X,1,X,4,X,2
Jalmain Sebastien,FRA,29,1t1 4b8,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,X,1,X,3,X,X,X,3
Miegeville Quentin,FRA,30,1t1 4b9,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,1,1,X,2,X,3,X,X,X,3
Hemund Kevin,SUI,31,0t 4b7,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,X,1,X,1,X,X,X,1,X,4
Ramsamy Joackym,FRA,32,0t 2b2,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,X,1,X,X,X,X,X,X,X,1
Smigelskis Marijus,ZAF,33,0t 1b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Men,Qualification,2008-05-02,/api/v1/category_rounds/850/results,/api/v1/events/514/result/3,X,3,X,X,X,X,X,X,X,X
