name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Shalagina Olga,UKR,1,4t4 4b4,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,1,1
Danion Juliette,FRA,2,4t5 4b4,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,2,1
Abramchuk Yulia,RUS,3,4t6 4b5,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,2,1,2,2
Levet Sandrine,FRA,4,4t12 4b12,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,9,9,1,1,1,1,X,X
Rajfova Silvie,CZE,5,4t14 4b10,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,10,7,2,1,1,1,X,X
Avezou Cecile,FRA,6,3t3 4b6,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,X,3
Chevrier Anne-Laure,FRA,7,3t3 3b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,X,X
Saurwein Franziska,AUT,7,3t3 3b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,X,X
Saurwein Katharina,AUT,7,3t3 3b3,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,1,1,X,X
Noguchi Akiyo,JPN,10,3t4 4b6,IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,514,2008,Reunion,Boulder,Women,Qualification,2008-05-02,/api/v1/category_rounds/847/results,/api/v1/events/514/result/7,1,1,X,X,1,1,2,1,X,3
