name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chevrier Anne-Laure,FRA,1,5t6 5b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,1,1,1,1,1,1,2,2,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Bibik Olga,RUS,2,5t7 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,3,1,1,1,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Eyer Alexandra,SUI,3,5t8 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,4,1,1,1,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Gros Natalija,SLO,4,4t4 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,1,1,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Avezou Cecile,FRA,5,4t5 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,2,1,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,6,4t5 5b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,1,1,1,1,2,2,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Graftiaux Chloé,BEL,7,4t6 5b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,2,1,1,1,2,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,8,4t7 5b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,4,1,X,2,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Johannesen Therese,NOR,9,4t7 5b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,4,3,1,1,1,1,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,10,4t8 5b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,515,2008,Grindelwald,Boulder,Women,Qualification,2008-05-30,/api/v1/category_rounds/853/results,/api/v1/events/515/result/7,1,1,X,1,2,1,1,1,4,3,2008-05-30_Grindelwald_Boulder_Women_Qualification.csv
